Date,Region,Product ID,Competitor Pricing
2022-01-09,North,P0002,95.9
2022-01-09,North,P0003,57.36
2022-01-09,East,P0004,63.81
2022-01-09,South,P0005,98.8
2022-01-09,South,P0006,90.08
2022-01-09,East,P0007,91.21
2022-01-09,West,P0008,84.71
2022-01-09,North,P0009,71.11
2022-01-09,South,P0010,7.69
2022-01-09,East,P0011,88.3
2022-01-09,South,P0012,49.5
2022-01-09,West,P0013,26.46
2022-01-09,North,P0014,24.43
2022-01-09,West,P0015,69.87
2022-01-09,North,P0016,54.51
2022-01-09,South,P0017,46.12
2022-01-09,West,P0018,45.36
2022-01-09,West,P0019,20.13
2022-01-09,East,P0020,95.92
2022-01-09,East,P0001,89.23
2022-01-09,North,P0002,48.52
2022-01-09,East,P0003,69.07
2022-01-09,East,P0004,35.29
2022-01-09,West,P0005,58.63
2022-01-09,East,P0006,80.8
2022-01-09,North,P0007,49.43
2022-01-09,South,P0008,25.27
2022-01-09,South,P0009,36.09
2022-01-09,East,P0010,82.49
2022-01-09,West,P0011,87.16
2022-01-09,East,P0012,81.37
2022-01-09,East,P0013,22.02
2022-01-09,West,P0014,86.23
2022-01-09,South,P0015,18.07
2022-01-09,West,P0016,60.96
2022-01-09,North,P0017,24.53
2022-01-09,North,P0018,37.14
2022-01-09,West,P0019,32.84
2022-01-09,North,P0020,86.47
2022-01-09,West,P0001,79.01
2022-01-09,North,P0002,101.18
2022-01-09,East,P0003,94.46
2022-01-09,North,P0004,54.96
2022-01-09,East,P0005,96.74
2022-01-09,East,P0006,64.54
2022-01-09,West,P0007,57.58
2022-01-09,West,P0008,41.37
2022-01-09,North,P0009,87.46
2022-01-09,North,P0010,77.37
2022-01-09,East,P0011,31.76
2022-01-09,South,P0012,52.61
2022-01-09,South,P0013,38.42
2022-01-09,West,P0014,26.24
2022-01-09,North,P0015,89.88
2022-01-09,North,P0016,44.57
2022-01-09,West,P0017,79.83
2022-01-09,East,P0018,15.6
2022-01-09,South,P0019,92.02
2022-01-09,West,P0020,59.95
2022-01-09,West,P0001,94.16
2022-01-09,East,P0002,75.44
2022-01-09,West,P0003,11.35
2022-01-09,West,P0004,25.34
2022-01-09,North,P0005,85.86
2022-01-09,South,P0006,52.57
2022-01-09,East,P0007,43.5
2022-01-09,North,P0008,44.85
2022-01-09,South,P0009,87.53
2022-01-09,East,P0010,92.16
2022-01-09,East,P0011,53.24
2022-01-09,West,P0012,95.95
2022-01-09,North,P0013,44.33
2022-01-09,South,P0014,51.67
2022-01-09,West,P0015,11.15
2022-01-09,North,P0016,46.88
2022-01-09,North,P0017,48.42
2022-01-09,North,P0018,81.85
2022-01-09,East,P0019,29.39
2022-01-09,East,P0020,14.58
2022-01-10,West,P0001,34.71
2022-01-10,South,P0002,41.89
2022-01-10,West,P0003,24.21
2022-01-10,East,P0004,76.45
2022-01-10,East,P0005,19.08
2022-01-10,West,P0006,25.22
2022-01-10,South,P0007,82.9
2022-01-10,West,P0008,47.4
2022-01-10,North,P0009,42.57
2022-01-10,East,P0010,60.13
2022-01-10,North,P0011,12.33
2022-01-10,West,P0012,19.04
2022-01-10,North,P0013,83.44
2022-01-10,West,P0014,22.85
2022-01-10,East,P0015,56.78
2022-01-10,North,P0016,53.34
2022-01-10,West,P0017,80.87
2022-01-10,West,P0018,83.82
2022-01-10,North,P0019,50.75
2022-01-10,North,P0020,23.61
2022-01-10,West,P0001,29.67
2022-01-10,East,P0002,32.2
2022-01-10,South,P0003,50.07
2022-01-10,North,P0004,34.54
2022-01-10,South,P0005,7.89
2022-01-10,West,P0006,66.62
2022-01-10,West,P0007,45.8
2022-01-10,West,P0008,28.34
2022-01-10,East,P0009,91.32
2022-01-10,West,P0010,60.96
2022-01-10,South,P0011,55.94
2022-01-10,South,P0012,34.5
2022-01-10,West,P0013,26.83
2022-01-10,South,P0014,51.54
2022-01-10,South,P0015,34.23
2022-01-10,South,P0016,46.57
2022-01-10,South,P0017,89.07
2022-01-10,North,P0018,29.87
2022-01-10,East,P0019,85.3
2022-01-10,East,P0020,92.6
2022-01-10,South,P0001,24.33
2022-01-10,East,P0002,37.97
2022-01-10,North,P0003,66.45
2022-01-10,West,P0004,92.82
2022-01-10,West,P0005,19.76
2022-01-10,East,P0006,73.15
2022-01-10,North,P0007,27.82
2022-01-10,South,P0008,96.95
2022-01-10,North,P0009,22.9
2022-01-10,North,P0010,39.36
2022-01-10,North,P0011,74.7
2022-01-10,South,P0012,50.18
2022-01-10,East,P0013,83.78
2022-01-10,West,P0014,64.97
2022-01-10,West,P0015,14.0
2022-01-10,South,P0016,78.92
2022-01-10,South,P0017,67.99
2022-01-10,North,P0018,42.36
2022-01-10,West,P0019,93.62
2022-01-10,West,P0020,71.86
2022-01-10,East,P0001,17.27
2022-01-10,East,P0002,98.28
2022-01-10,West,P0003,82.52
2022-01-10,South,P0004,43.46
2022-01-10,North,P0005,100.43
2022-01-10,North,P0006,28.37
2022-01-10,West,P0007,70.42
2022-01-10,North,P0008,71.8
2022-01-10,East,P0009,49.41
2022-01-10,South,P0010,88.85
2022-01-10,North,P0011,78.97
2022-01-10,East,P0012,67.32
2022-01-10,West,P0013,62.68
2022-01-10,West,P0014,71.65
2022-01-10,South,P0015,55.83
2022-01-10,West,P0016,82.16
2022-01-10,South,P0017,13.32
2022-01-10,North,P0018,74.88
2022-01-10,West,P0019,50.56
2022-01-10,West,P0020,53.69
2022-01-10,West,P0001,26.91
2022-01-10,North,P0002,58.67
2022-01-10,South,P0003,61.07
2022-01-10,North,P0004,74.51
2022-01-10,East,P0005,35.0
2022-01-10,South,P0006,82.46
2022-01-10,East,P0007,81.5
2022-01-10,North,P0008,87.39
2022-01-10,North,P0009,73.15
2022-01-10,South,P0010,23.91
2022-01-10,North,P0011,60.0
2022-01-10,South,P0012,75.64
2022-01-10,East,P0013,30.48
2022-01-10,North,P0014,78.11
2022-01-10,West,P0015,60.36
2022-01-10,East,P0016,64.52
2022-01-10,East,P0017,30.57
2022-01-10,South,P0018,27.56
2022-01-10,East,P0019,82.62
2022-01-10,West,P0020,19.15
2022-01-11,West,P0001,27.08
2022-01-11,North,P0002,32.62
2022-01-11,South,P0003,47.23
2022-01-11,West,P0004,37.69
2022-01-11,West,P0005,84.34
2022-01-11,South,P0006,81.3
2022-01-11,East,P0007,79.42
2022-01-11,West,P0008,65.41
2022-01-11,West,P0009,51.53
2022-01-11,East,P0010,100.38
2022-01-11,South,P0011,63.62
2022-01-11,East,P0012,41.52
2022-01-11,North,P0013,92.72
2022-01-11,South,P0014,22.55
2022-01-11,North,P0015,24.16
2022-01-11,North,P0016,49.66
2022-01-11,East,P0017,54.89
2022-01-11,West,P0018,84.29
2022-01-11,South,P0019,9.52
2022-01-11,West,P0020,32.95
2022-01-11,East,P0001,17.82
2022-01-11,South,P0002,84.89
2022-01-11,North,P0003,57.47
2022-01-11,East,P0004,54.7
2022-01-11,East,P0005,32.19
2022-01-11,North,P0006,55.85
2022-01-11,West,P0007,33.1
2022-01-11,North,P0008,40.16
2022-01-11,West,P0009,95.77
2022-01-11,South,P0010,89.04
2022-01-11,West,P0011,46.04
2022-01-11,South,P0012,15.72
2022-01-11,South,P0013,53.47
2022-01-11,South,P0014,42.28
2022-01-11,North,P0015,46.33
2022-01-11,South,P0016,17.7
2022-01-11,North,P0017,77.13
2022-01-11,North,P0018,20.27
2022-01-11,West,P0019,56.84
2022-01-11,West,P0020,60.86
2022-01-11,North,P0001,46.51
2022-01-11,West,P0002,23.06
2022-01-11,West,P0003,10.92
2022-01-11,North,P0004,34.81
2022-01-11,West,P0005,71.49
2022-01-11,North,P0006,64.32
2022-01-11,East,P0007,82.19
2022-01-11,West,P0008,72.57
2022-01-11,South,P0009,63.52
2022-01-11,South,P0010,29.15
2022-01-11,West,P0011,58.5
2022-01-11,West,P0012,67.32
2022-01-11,East,P0013,53.19
2022-01-11,South,P0014,93.29
2022-01-11,West,P0015,49.54
2022-01-11,North,P0016,52.25
2022-01-11,West,P0017,79.66
2022-01-11,South,P0018,85.23
2022-01-11,West,P0019,21.76
2022-01-11,East,P0020,74.88
2022-01-11,East,P0001,53.68
2022-01-11,West,P0002,83.43
2022-01-11,West,P0003,38.37
2022-01-11,West,P0004,103.69
2022-01-11,East,P0005,91.83
2022-01-11,East,P0006,60.13
2022-01-11,West,P0007,47.8
2022-01-11,North,P0008,55.57
2022-01-11,North,P0009,67.24
2022-01-11,East,P0010,14.52
2022-01-11,West,P0011,94.55
2022-01-11,East,P0012,29.39
2022-01-11,South,P0013,12.67
2022-01-11,South,P0014,38.45
2022-01-11,North,P0015,87.55
2022-01-11,South,P0016,45.4
2022-01-11,South,P0017,91.19
2022-01-11,West,P0018,36.76
2022-01-11,East,P0019,68.39
2022-01-11,West,P0020,28.33
2022-01-11,East,P0001,33.04
2022-01-11,North,P0002,96.92
2022-01-11,North,P0003,80.98
2022-01-11,North,P0004,19.15
2022-01-11,West,P0005,27.65
2022-01-11,North,P0006,38.1
2022-01-11,North,P0007,60.86
2022-01-11,South,P0008,78.7
2022-01-11,West,P0009,27.39
2022-01-11,South,P0010,75.62
2022-01-11,North,P0011,89.33
2022-01-11,South,P0012,55.02
2022-01-11,North,P0013,30.13
2022-01-11,West,P0014,74.87
2022-01-11,West,P0015,38.93
2022-01-11,North,P0016,39.79
2022-01-11,North,P0017,17.94
2022-01-11,West,P0018,77.91
2022-01-11,West,P0019,78.4
2022-01-11,South,P0020,78.87
2022-01-12,South,P0001,97.59
2022-01-12,East,P0002,24.61
2022-01-12,West,P0003,17.97
2022-01-12,North,P0004,48.34
2022-01-12,West,P0005,77.6
2022-01-12,South,P0006,66.38
2022-01-12,East,P0007,62.28
2022-01-12,West,P0008,51.15
2022-01-12,West,P0009,28.56
2022-01-12,West,P0010,82.08
2022-01-12,East,P0011,50.14
2022-01-12,South,P0012,35.63
2022-01-12,West,P0013,88.07
2022-01-12,North,P0014,36.54
2022-01-12,North,P0015,89.39
2022-01-12,East,P0016,51.15
2022-01-12,North,P0017,51.21
2022-01-12,East,P0018,69.04
2022-01-12,East,P0019,89.3
2022-01-12,South,P0020,97.52
2022-01-12,South,P0001,50.09
2022-01-12,South,P0002,98.29
2022-01-12,North,P0003,95.96
2022-01-12,West,P0004,99.32
2022-01-12,North,P0005,55.88
2022-01-12,East,P0006,55.3
2022-01-12,East,P0007,95.07
2022-01-12,North,P0008,91.01
2022-01-12,North,P0009,31.49
2022-01-12,East,P0010,32.95
2022-01-12,West,P0011,66.29
2022-01-12,East,P0012,84.3
2022-01-12,North,P0013,13.02
2022-01-12,West,P0014,13.86
2022-01-12,East,P0015,100.84
2022-01-12,West,P0016,78.64
2022-01-12,East,P0017,70.49
2022-01-12,East,P0018,14.69
2022-01-12,South,P0019,74.68
2022-01-12,North,P0020,82.61
2022-01-12,North,P0001,77.09
2022-01-12,South,P0002,39.36
2022-01-12,West,P0003,26.08
2022-01-12,North,P0004,95.37
2022-01-12,North,P0005,79.53
2022-01-12,South,P0006,46.79
2022-01-12,East,P0007,42.25
2022-01-12,North,P0008,87.97
2022-01-12,South,P0009,69.2
2022-01-12,South,P0010,33.56
2022-01-12,North,P0011,70.62
2022-01-12,East,P0012,88.8
2022-01-12,East,P0013,79.39
2022-01-12,North,P0014,52.16
2022-01-12,West,P0015,46.72
2022-01-12,West,P0016,56.87
2022-01-12,North,P0017,59.25
2022-01-12,South,P0018,101.06
2022-01-12,East,P0019,75.39
2022-01-12,North,P0020,29.79
2022-01-12,North,P0001,48.81
2022-01-12,East,P0002,91.75
2022-01-12,West,P0003,91.64
2022-01-12,East,P0004,62.27
2022-01-12,North,P0005,39.05
2022-01-12,West,P0006,48.19
2022-01-12,North,P0007,24.76
2022-01-12,North,P0008,15.65
2022-01-12,West,P0009,31.75
2022-01-12,East,P0010,69.41
2022-01-12,South,P0011,60.72
2022-01-12,South,P0012,43.93
2022-01-12,North,P0013,64.08
2022-01-12,South,P0014,82.11
2022-01-12,South,P0015,19.97
2022-01-12,East,P0016,79.21
2022-01-12,East,P0017,9.8
2022-01-12,South,P0018,67.45
2022-01-12,East,P0019,25.35
2022-01-12,South,P0020,79.76
2022-01-12,South,P0001,59.95
2022-01-12,South,P0002,37.51
2022-01-12,East,P0003,34.81
2022-01-12,North,P0004,23.64
2022-01-12,East,P0005,57.72
2022-01-12,North,P0006,30.36
2022-01-12,North,P0007,67.61
2022-01-12,North,P0008,65.98
2022-01-12,North,P0009,69.69
2022-01-12,East,P0010,72.17
2022-01-12,North,P0011,52.58
2022-01-12,West,P0012,36.9
2022-01-12,East,P0013,89.17
2022-01-12,East,P0014,45.48
2022-01-12,West,P0015,82.19
2022-01-12,North,P0016,15.08
2022-01-12,North,P0017,90.24
2022-01-12,North,P0018,12.84
2022-01-12,South,P0019,30.33
2022-01-12,South,P0020,29.0
2022-01-13,East,P0001,21.79
2022-01-13,West,P0002,83.15
2022-01-13,East,P0003,66.84
2022-01-13,South,P0004,59.74
2022-01-13,East,P0005,33.73
2022-01-13,East,P0006,8.63
2022-01-13,North,P0007,79.53
2022-01-13,West,P0008,18.17
2022-01-13,East,P0009,99.92
2022-01-13,North,P0010,75.75
2022-01-13,West,P0011,40.99
2022-01-13,North,P0012,31.73
2022-01-13,North,P0013,64.65
2022-01-13,South,P0014,100.59
2022-01-13,South,P0015,45.39
2022-01-13,East,P0016,33.47
2022-01-13,East,P0017,17.44
2022-01-13,South,P0018,21.01
2022-01-13,West,P0019,47.27
2022-01-13,South,P0020,88.24
2022-01-13,South,P0001,43.79
2022-01-13,West,P0002,18.91
2022-01-13,West,P0003,6.85
2022-01-13,South,P0004,53.22
2022-01-13,North,P0005,14.88
2022-01-13,North,P0006,39.7
2022-01-13,West,P0007,41.31
2022-01-13,North,P0008,93.68
2022-01-13,South,P0009,64.74
2022-01-13,West,P0010,53.67
2022-01-13,West,P0011,45.86
2022-01-13,East,P0012,50.97
2022-01-13,West,P0013,29.48
2022-01-13,East,P0014,93.37
2022-01-13,East,P0015,48.36
2022-01-13,West,P0016,75.1
2022-01-13,West,P0017,19.33
2022-01-13,West,P0018,76.24
2022-01-13,East,P0019,46.69
2022-01-13,East,P0020,79.62
2022-01-13,West,P0001,82.45
2022-01-13,North,P0002,87.75
2022-01-13,East,P0003,42.66
2022-01-13,North,P0004,79.22
2022-01-13,West,P0005,79.33
2022-01-13,North,P0006,70.71
2022-01-13,North,P0007,25.62
2022-01-13,East,P0008,52.94
2022-01-13,West,P0009,52.99
2022-01-13,North,P0010,95.05
2022-01-13,South,P0011,88.3
2022-01-13,South,P0012,60.03
2022-01-13,West,P0013,25.59
2022-01-13,West,P0014,85.43
2022-01-13,North,P0015,51.83
2022-01-13,North,P0016,87.37
2022-01-13,South,P0017,39.34
2022-01-13,East,P0018,94.22
2022-01-13,West,P0019,14.89
2022-01-13,West,P0020,67.8
2022-01-13,West,P0001,32.92
2022-01-13,North,P0002,85.48
2022-01-13,North,P0003,84.84
2022-01-13,South,P0004,22.21
2022-01-13,East,P0005,56.51
2022-01-13,South,P0006,96.01
2022-01-13,East,P0007,49.77
2022-01-13,East,P0008,31.31
2022-01-13,East,P0009,49.65
2022-01-13,West,P0010,28.66
2022-01-13,East,P0011,47.54
2022-01-13,North,P0012,31.96
2022-01-13,North,P0013,56.52
2022-01-13,West,P0014,54.09
2022-01-13,East,P0015,19.44
2022-01-13,South,P0016,23.94
2022-01-13,East,P0017,98.42
2022-01-13,North,P0018,95.53
2022-01-13,South,P0019,93.38
2022-01-13,West,P0020,54.55
2022-01-13,North,P0001,44.03
2022-01-13,South,P0002,31.65
2022-01-13,West,P0003,85.88
2022-01-13,North,P0004,71.9
2022-01-13,East,P0005,84.58
2022-01-13,East,P0006,28.37
2022-01-13,North,P0007,80.18
2022-01-13,East,P0008,38.46
2022-01-13,West,P0009,83.29
2022-01-13,West,P0010,98.88
2022-01-13,East,P0011,69.33
2022-01-13,East,P0012,20.02
2022-01-13,East,P0013,27.01
2022-01-13,West,P0014,63.79
2022-01-13,South,P0015,48.28
2022-01-13,East,P0016,11.41
2022-01-13,West,P0017,10.8
2022-01-13,South,P0018,76.38
2022-01-13,West,P0019,39.82
2022-01-13,West,P0020,53.38
2022-01-14,North,P0001,87.05
2022-01-14,North,P0002,51.82
2022-01-14,East,P0003,49.41
2022-01-14,North,P0004,15.7
2022-01-14,North,P0005,75.63
2022-01-14,North,P0006,63.07
2022-01-14,South,P0007,53.58
2022-01-14,South,P0008,38.71
2022-01-14,North,P0009,69.66
2022-01-14,South,P0010,89.13
2022-01-14,East,P0011,27.48
2022-01-14,West,P0012,9.65
2022-01-14,North,P0013,86.63
2022-01-14,West,P0014,29.58
2022-01-14,East,P0015,14.43
2022-01-14,North,P0016,16.99
2022-01-14,South,P0017,64.43
2022-01-14,East,P0018,81.4
2022-01-14,East,P0019,68.96
2022-01-14,West,P0020,33.67
2022-01-14,West,P0001,35.31
2022-01-14,South,P0002,82.53
2022-01-14,North,P0003,68.95
2022-01-14,North,P0004,56.23
2022-01-14,East,P0005,56.92
2022-01-14,South,P0006,62.45
2022-01-14,South,P0007,67.88
2022-01-14,West,P0008,64.9
2022-01-14,West,P0009,70.87
2022-01-14,East,P0010,55.28
2022-01-14,West,P0011,27.63
2022-01-14,West,P0012,48.88
2022-01-14,West,P0013,82.2
2022-01-14,North,P0014,99.86
2022-01-14,North,P0015,78.17
2022-01-14,North,P0016,50.98
2022-01-14,East,P0017,36.34
2022-01-14,East,P0018,32.33
2022-01-14,South,P0019,34.29
2022-01-14,East,P0020,45.3
2022-01-14,East,P0001,19.15
2022-01-14,South,P0002,96.42
2022-01-14,East,P0003,98.05
2022-01-14,West,P0004,71.22
2022-01-14,South,P0005,81.75
2022-01-14,East,P0006,33.79
2022-01-14,North,P0007,65.03
2022-01-14,South,P0008,97.08
2022-01-14,North,P0009,50.79
2022-01-14,East,P0010,85.57
2022-01-14,South,P0011,65.91
2022-01-14,West,P0012,39.51
2022-01-14,North,P0013,72.11
2022-01-14,East,P0014,86.59
2022-01-14,North,P0015,9.7
2022-01-14,West,P0016,23.06
2022-01-14,East,P0017,32.24
2022-01-14,East,P0018,69.89
2022-01-14,North,P0019,81.59
2022-01-14,South,P0020,96.58
2022-01-14,South,P0001,68.04
2022-01-14,East,P0002,50.22
2022-01-14,South,P0003,75.68
2022-01-14,West,P0004,62.12
2022-01-14,South,P0005,51.45
2022-01-14,North,P0006,32.98
2022-01-14,East,P0007,21.15
2022-01-14,South,P0008,51.6
2022-01-14,South,P0009,43.73
2022-01-14,East,P0010,12.39
2022-01-14,North,P0011,95.7
2022-01-14,South,P0012,99.33
2022-01-14,West,P0013,89.27
2022-01-14,North,P0014,29.59
2022-01-14,South,P0015,55.65
2022-01-14,South,P0016,17.54
2022-01-14,West,P0017,55.89
2022-01-14,North,P0018,87.14
2022-01-14,North,P0019,32.21
2022-01-14,North,P0020,45.8
2022-01-14,East,P0001,27.0
2022-01-14,West,P0002,72.93
2022-01-14,West,P0003,74.76
2022-01-14,South,P0004,56.86
2022-01-14,West,P0005,73.08
2022-01-14,West,P0006,50.36
2022-01-14,South,P0007,76.08
2022-01-14,North,P0008,44.23
2022-01-14,South,P0009,74.55
2022-01-14,East,P0010,30.75
2022-01-14,West,P0011,90.6
2022-01-14,West,P0012,59.3
2022-01-14,North,P0013,63.83
2022-01-14,East,P0014,19.53
2022-01-14,South,P0015,70.31
2022-01-14,North,P0016,15.75
2022-01-14,West,P0017,95.87
2022-01-14,East,P0018,15.07
2022-01-14,West,P0019,79.8
2022-01-14,South,P0020,69.86
2022-01-15,North,P0001,98.2
2022-01-15,North,P0002,96.21
2022-01-15,West,P0003,18.65
2022-01-15,North,P0004,75.61
2022-01-15,South,P0005,86.42
2022-01-15,West,P0006,14.0
2022-01-15,East,P0007,54.43
2022-01-15,West,P0008,92.3
2022-01-15,East,P0009,33.6
2022-01-15,South,P0010,65.45
2022-01-15,South,P0011,43.21
2022-01-15,South,P0012,18.17
2022-01-15,West,P0013,42.75
2022-01-15,East,P0014,97.93
2022-01-15,North,P0015,39.34
2022-01-15,North,P0016,61.26
2022-01-15,West,P0017,95.68
2022-01-15,South,P0018,24.7
2022-01-15,West,P0019,16.89
2022-01-15,West,P0020,82.99
2022-01-15,West,P0001,59.01
2022-01-15,South,P0002,59.81
2022-01-15,East,P0003,54.14
2022-01-15,South,P0004,51.03
2022-01-15,North,P0005,73.49
2022-01-15,West,P0006,14.08
2022-01-15,North,P0007,46.87
2022-01-15,East,P0008,9.91
2022-01-15,South,P0009,51.88
2022-01-15,South,P0010,98.7
2022-01-15,South,P0011,31.8
2022-01-15,North,P0012,81.34
2022-01-15,South,P0013,87.55
2022-01-15,South,P0014,49.29
2022-01-15,South,P0015,92.47
2022-01-15,West,P0016,71.9
2022-01-15,West,P0017,56.38
2022-01-15,South,P0018,103.64
2022-01-15,East,P0019,56.1
2022-01-15,North,P0020,32.37
2022-01-15,West,P0001,56.03
2022-01-15,East,P0002,79.95
2022-01-15,West,P0003,55.38
2022-01-15,North,P0004,62.03
2022-01-15,North,P0005,19.95
2022-01-15,South,P0006,84.73
2022-01-15,West,P0007,91.75
2022-01-15,East,P0008,16.96
2022-01-15,North,P0009,52.99
2022-01-15,West,P0010,55.11
2022-01-15,South,P0011,87.94
2022-01-15,West,P0012,92.55
2022-01-15,West,P0013,43.88
2022-01-15,East,P0014,45.93
2022-01-15,South,P0015,26.38
2022-01-15,West,P0016,45.56
2022-01-15,West,P0017,27.21
2022-01-15,West,P0018,90.27
2022-01-15,South,P0019,34.6
2022-01-15,South,P0020,90.24
2022-01-15,West,P0001,98.38
2022-01-15,South,P0002,46.04
2022-01-15,North,P0003,102.03
2022-01-15,West,P0004,17.02
2022-01-15,South,P0005,15.89
2022-01-15,North,P0006,26.96
2022-01-15,East,P0007,69.62
2022-01-15,East,P0008,76.89
2022-01-15,North,P0009,26.09
2022-01-15,North,P0010,90.65
2022-01-15,South,P0011,71.53
2022-01-15,South,P0012,19.26
2022-01-15,South,P0013,16.42
2022-01-15,East,P0014,64.26
2022-01-15,North,P0015,50.8
2022-01-15,East,P0016,16.69
2022-01-15,West,P0017,82.82
2022-01-15,East,P0018,37.05
2022-01-15,North,P0019,49.81
2022-01-15,West,P0020,30.03
2022-01-15,East,P0001,15.45
2022-01-15,South,P0002,9.79
2022-01-15,West,P0003,38.48
2022-01-15,West,P0004,18.24
2022-01-15,North,P0005,52.75
2022-01-15,West,P0006,45.18
2022-01-15,North,P0007,41.74
2022-01-15,North,P0008,66.8
2022-01-15,North,P0009,95.78
2022-01-15,West,P0010,73.11
2022-01-15,West,P0011,96.79
2022-01-15,North,P0012,38.63
2022-01-15,South,P0013,34.99
2022-01-15,North,P0014,24.39
2022-01-15,West,P0015,47.96
2022-01-15,South,P0016,77.97
2022-01-15,West,P0017,15.3
2022-01-15,West,P0018,72.36
2022-01-15,North,P0019,34.96
2022-01-15,East,P0020,78.82
2022-01-16,East,P0001,7.96
2022-01-16,West,P0002,65.55
2022-01-16,West,P0003,59.25
2022-01-16,North,P0004,14.15
2022-01-16,North,P0005,40.97
2022-01-16,West,P0006,63.21
2022-01-16,South,P0007,92.41
2022-01-16,North,P0008,18.77
2022-01-16,East,P0009,14.21
2022-01-16,West,P0010,47.02
2022-01-16,South,P0011,94.48
2022-01-16,North,P0012,23.52
2022-01-16,South,P0013,61.24
2022-01-16,East,P0014,39.47
2022-01-16,North,P0015,38.39
2022-01-16,North,P0016,31.26
2022-01-16,West,P0017,27.98
2022-01-16,South,P0018,30.66
2022-01-16,East,P0019,80.02
2022-01-16,South,P0020,56.98
2022-01-16,East,P0001,82.8
2022-01-16,South,P0002,62.36
2022-01-16,South,P0003,75.83
2022-01-16,North,P0004,16.37
2022-01-16,North,P0005,46.6
2022-01-16,West,P0006,25.74
2022-01-16,North,P0007,66.27
2022-01-16,West,P0008,65.97
2022-01-16,East,P0009,54.27
2022-01-16,East,P0010,19.79
