Date,Store ID,Product ID,Units Sold,Units Ordered
2022-01-08,S004,P0015,135,145
2022-01-08,S004,P0016,163,56
2022-01-08,S004,P0017,105,85
2022-01-08,S004,P0018,39,37
2022-01-08,S004,P0019,41,174
2022-01-08,S004,P0020,59,21
2022-01-08,S005,P0001,53,189
2022-01-08,S005,P0002,149,35
2022-01-08,S005,P0003,208,23
2022-01-08,S005,P0004,61,25
2022-01-08,S005,P0005,211,35
2022-01-08,S005,P0006,223,111
2022-01-08,S005,P0007,93,177
2022-01-08,S005,P0008,150,96
2022-01-08,S005,P0009,147,81
2022-01-08,S005,P0010,209,57
2022-01-08,S005,P0011,40,159
2022-01-08,S005,P0012,8,78
2022-01-08,S005,P0013,241,86
2022-01-08,S005,P0014,8,37
2022-01-08,S005,P0015,230,20
2022-01-08,S005,P0016,89,162
2022-01-08,S005,P0017,116,49
2022-01-08,S005,P0018,125,199
2022-01-08,S005,P0019,83,195
2022-01-08,S005,P0020,96,44
2022-01-09,S001,P0001,350,178
2022-01-09,S001,P0002,9,67
2022-01-09,S001,P0003,153,107
2022-01-09,S001,P0004,5,188
2022-01-09,S001,P0005,343,32
2022-01-09,S001,P0006,45,174
2022-01-09,S001,P0007,81,177
2022-01-09,S001,P0008,194,80
2022-01-09,S001,P0009,169,46
2022-01-09,S001,P0010,40,148
2022-01-09,S001,P0011,106,28
2022-01-09,S001,P0012,50,101
2022-01-09,S001,P0013,85,142
2022-01-09,S001,P0014,51,63
2022-01-09,S001,P0015,342,108
2022-01-09,S001,P0016,98,52
2022-01-09,S001,P0017,418,98
2022-01-09,S001,P0018,316,107
2022-01-09,S001,P0019,284,78
2022-01-09,S001,P0020,55,33
2022-01-09,S002,P0001,155,102
2022-01-09,S002,P0002,29,101
2022-01-09,S002,P0003,50,179
2022-01-09,S002,P0004,137,177
2022-01-09,S002,P0005,242,102
2022-01-09,S002,P0006,71,151
2022-01-09,S002,P0007,237,66
2022-01-09,S002,P0008,45,152
2022-01-09,S002,P0009,252,166
2022-01-09,S002,P0010,222,59
2022-01-09,S002,P0011,334,155
2022-01-09,S002,P0012,45,141
2022-01-09,S002,P0013,270,81
2022-01-09,S002,P0014,87,101
2022-01-09,S002,P0015,270,162
2022-01-09,S002,P0016,178,114
2022-01-09,S002,P0017,50,99
2022-01-09,S002,P0018,95,63
2022-01-09,S002,P0019,45,68
2022-01-09,S002,P0020,391,48
2022-01-09,S003,P0001,112,66
2022-01-09,S003,P0002,337,95
2022-01-09,S003,P0003,98,47
2022-01-09,S003,P0004,34,150
2022-01-09,S003,P0005,4,143
2022-01-09,S003,P0006,65,138
2022-01-09,S003,P0007,21,49
2022-01-09,S003,P0008,100,134
2022-01-09,S003,P0009,331,128
2022-01-09,S003,P0010,40,65
2022-01-09,S003,P0011,48,99
2022-01-09,S003,P0012,393,149
2022-01-09,S003,P0013,116,35
2022-01-09,S003,P0014,198,146
2022-01-09,S003,P0015,67,92
2022-01-09,S003,P0016,55,77
2022-01-09,S003,P0017,312,171
2022-01-09,S003,P0018,169,33
2022-01-09,S003,P0019,141,124
2022-01-09,S003,P0020,225,190
2022-01-09,S004,P0001,253,163
2022-01-09,S004,P0002,74,131
2022-01-09,S004,P0003,58,54
2022-01-09,S004,P0004,117,88
2022-01-09,S004,P0005,242,128
2022-01-09,S004,P0006,97,111
2022-01-09,S004,P0007,239,104
2022-01-09,S004,P0008,307,51
2022-01-09,S004,P0009,250,194
2022-01-09,S004,P0010,57,165
2022-01-09,S004,P0011,156,75
2022-01-09,S004,P0012,175,171
2022-01-09,S004,P0013,6,151
2022-01-09,S004,P0014,3,79
2022-01-09,S004,P0015,14,150
2022-01-09,S004,P0016,85,134
2022-01-09,S004,P0017,222,75
2022-01-09,S004,P0018,259,197
2022-01-09,S004,P0019,59,143
2022-01-09,S004,P0020,245,139
2022-01-09,S005,P0001,408,114
2022-01-09,S005,P0002,178,97
2022-01-09,S005,P0003,28,192
2022-01-09,S005,P0004,72,133
2022-01-09,S005,P0005,101,67
2022-01-09,S005,P0006,151,27
2022-01-09,S005,P0007,384,53
2022-01-09,S005,P0008,123,94
2022-01-09,S005,P0009,207,176
2022-01-09,S005,P0010,98,56
2022-01-09,S005,P0011,338,109
2022-01-09,S005,P0012,152,113
2022-01-09,S005,P0013,253,65
2022-01-09,S005,P0014,304,171
2022-01-09,S005,P0015,19,186
2022-01-09,S005,P0016,222,166
2022-01-09,S005,P0017,200,27
2022-01-09,S005,P0018,113,148
2022-01-09,S005,P0019,148,91
2022-01-09,S005,P0020,214,147
2022-01-10,S001,P0001,36,132
2022-01-10,S001,P0002,183,121
2022-01-10,S001,P0003,38,177
2022-01-10,S001,P0004,18,124
2022-01-10,S001,P0005,59,108
2022-01-10,S001,P0006,151,57
2022-01-10,S001,P0007,323,113
2022-01-10,S001,P0008,76,189
2022-01-10,S001,P0009,138,162
2022-01-10,S001,P0010,113,82
2022-01-10,S001,P0011,88,146
2022-01-10,S001,P0012,16,158
2022-01-10,S001,P0013,284,188
2022-01-10,S001,P0014,269,139
2022-01-10,S001,P0015,381,66
2022-01-10,S001,P0016,80,44
2022-01-10,S001,P0017,84,191
2022-01-10,S001,P0018,8,59
2022-01-10,S001,P0019,65,50
2022-01-10,S001,P0020,221,96
2022-01-10,S002,P0001,42,158
2022-01-10,S002,P0002,70,191
2022-01-10,S002,P0003,11,181
2022-01-10,S002,P0004,54,122
2022-01-10,S002,P0005,36,166
2022-01-10,S002,P0006,229,145
2022-01-10,S002,P0007,94,50
2022-01-10,S002,P0008,212,82
2022-01-10,S002,P0009,178,157
2022-01-10,S002,P0010,300,197
2022-01-10,S002,P0011,345,122
2022-01-10,S002,P0012,147,77
2022-01-10,S002,P0013,104,46
2022-01-10,S002,P0014,73,25
2022-01-10,S002,P0015,293,81
2022-01-10,S002,P0016,71,149
2022-01-10,S002,P0017,21,85
2022-01-10,S002,P0018,22,129
2022-01-10,S002,P0019,31,52
2022-01-10,S002,P0020,259,151
2022-01-10,S003,P0001,57,61
2022-01-10,S003,P0002,79,68
2022-01-10,S003,P0003,7,195
2022-01-10,S003,P0004,92,54
2022-01-10,S003,P0005,248,190
2022-01-10,S003,P0006,89,159
2022-01-10,S003,P0007,120,45
2022-01-10,S003,P0008,216,57
2022-01-10,S003,P0009,335,169
2022-01-10,S003,P0010,158,176
2022-01-10,S003,P0011,91,23
2022-01-10,S003,P0012,320,35
2022-01-10,S003,P0013,67,123
2022-01-10,S003,P0014,79,117
2022-01-10,S003,P0015,84,142
2022-01-10,S003,P0016,87,83
2022-01-10,S003,P0017,18,37
2022-01-10,S003,P0018,369,98
2022-01-10,S003,P0019,170,20
2022-01-10,S003,P0020,192,198
2022-01-10,S004,P0001,280,145
2022-01-10,S004,P0002,236,82
2022-01-10,S004,P0003,107,53
2022-01-10,S004,P0004,40,173
2022-01-10,S004,P0005,27,80
2022-01-10,S004,P0006,102,94
2022-01-10,S004,P0007,110,87
2022-01-10,S004,P0008,135,68
2022-01-10,S004,P0009,12,24
2022-01-10,S004,P0010,259,26
2022-01-10,S004,P0011,110,47
2022-01-10,S004,P0012,53,160
2022-01-10,S004,P0013,35,169
2022-01-10,S004,P0014,349,155
2022-01-10,S004,P0015,178,102
2022-01-10,S004,P0016,201,141
2022-01-10,S004,P0017,264,98
2022-01-10,S004,P0018,35,106
2022-01-10,S004,P0019,73,87
2022-01-10,S004,P0020,215,154
2022-01-10,S005,P0001,23,102
2022-01-10,S005,P0002,211,159
2022-01-10,S005,P0003,28,146
2022-01-10,S005,P0004,40,149
2022-01-10,S005,P0005,112,185
2022-01-10,S005,P0006,112,180
2022-01-10,S005,P0007,140,110
2022-01-10,S005,P0008,94,137
2022-01-10,S005,P0009,177,62
2022-01-10,S005,P0010,209,185
2022-01-10,S005,P0011,46,145
2022-01-10,S005,P0012,62,68
2022-01-10,S005,P0013,176,120
2022-01-10,S005,P0014,21,111
2022-01-10,S005,P0015,300,31
2022-01-10,S005,P0016,103,90
2022-01-10,S005,P0017,266,164
2022-01-10,S005,P0018,235,49
2022-01-10,S005,P0019,154,169
2022-01-10,S005,P0020,176,182
2022-01-11,S001,P0001,16,193
2022-01-11,S001,P0002,124,143
2022-01-11,S001,P0003,9,133
2022-01-11,S001,P0004,344,67
2022-01-11,S001,P0005,263,90
2022-01-11,S001,P0006,259,185
2022-01-11,S001,P0007,79,105
2022-01-11,S001,P0008,230,196
2022-01-11,S001,P0009,183,119
2022-01-11,S001,P0010,144,46
2022-01-11,S001,P0011,249,168
2022-01-11,S001,P0012,3,120
2022-01-11,S001,P0013,213,72
2022-01-11,S001,P0014,57,69
2022-01-11,S001,P0015,38,196
2022-01-11,S001,P0016,302,192
2022-01-11,S001,P0017,136,65
2022-01-11,S001,P0018,54,165
2022-01-11,S001,P0019,410,96
2022-01-11,S001,P0020,168,168
2022-01-11,S002,P0001,48,160
2022-01-11,S002,P0002,112,160
2022-01-11,S002,P0003,67,20
2022-01-11,S002,P0004,149,126
2022-01-11,S002,P0005,317,40
2022-01-11,S002,P0006,277,174
2022-01-11,S002,P0007,6,191
2022-01-11,S002,P0008,22,108
2022-01-11,S002,P0009,326,187
2022-01-11,S002,P0010,172,60
2022-01-11,S002,P0011,314,187
2022-01-11,S002,P0012,48,68
2022-01-11,S002,P0013,379,167
2022-01-11,S002,P0014,241,24
2022-01-11,S002,P0015,144,192
2022-01-11,S002,P0016,58,191
2022-01-11,S002,P0017,418,171
2022-01-11,S002,P0018,274,195
2022-01-11,S002,P0019,110,76
2022-01-11,S002,P0020,333,72
2022-01-11,S003,P0001,6,147
2022-01-11,S003,P0002,188,200
2022-01-11,S003,P0003,201,164
2022-01-11,S003,P0004,108,89
2022-01-11,S003,P0005,94,44
2022-01-11,S003,P0006,28,145
2022-01-11,S003,P0007,70,48
2022-01-11,S003,P0008,53,50
2022-01-11,S003,P0009,29,157
2022-01-11,S003,P0010,69,121
2022-01-11,S003,P0011,201,67
2022-01-11,S003,P0012,405,175
2022-01-11,S003,P0013,3,41
2022-01-11,S003,P0014,6,102
2022-01-11,S003,P0015,58,43
2022-01-11,S003,P0016,22,176
2022-01-11,S003,P0017,320,138
2022-01-11,S003,P0018,221,94
2022-01-11,S003,P0019,23,194
2022-01-11,S003,P0020,109,100
2022-01-11,S004,P0001,45,129
2022-01-11,S004,P0002,94,183
2022-01-11,S004,P0003,175,25
2022-01-11,S004,P0004,136,31
2022-01-11,S004,P0005,107,59
2022-01-11,S004,P0006,89,84
2022-01-11,S004,P0007,81,100
2022-01-11,S004,P0008,43,37
2022-01-11,S004,P0009,233,151
2022-01-11,S004,P0010,386,89
2022-01-11,S004,P0011,37,149
2022-01-11,S004,P0012,206,103
2022-01-11,S004,P0013,37,129
2022-01-11,S004,P0014,116,155
2022-01-11,S004,P0015,309,150
2022-01-11,S004,P0016,186,181
2022-01-11,S004,P0017,59,124
2022-01-11,S004,P0018,139,178
2022-01-11,S004,P0019,25,108
2022-01-11,S004,P0020,356,143
2022-01-11,S005,P0001,204,88
2022-01-11,S005,P0002,331,49
2022-01-11,S005,P0003,52,127
2022-01-11,S005,P0004,175,28
2022-01-11,S005,P0005,210,153
2022-01-11,S005,P0006,29,23
2022-01-11,S005,P0007,82,177
2022-01-11,S005,P0008,71,128
2022-01-11,S005,P0009,168,141
2022-01-11,S005,P0010,50,87
2022-01-11,S005,P0011,117,148
2022-01-11,S005,P0012,89,108
2022-01-11,S005,P0013,178,46
2022-01-11,S005,P0014,159,143
2022-01-11,S005,P0015,230,159
2022-01-11,S005,P0016,6,194
2022-01-11,S005,P0017,148,173
2022-01-11,S005,P0018,224,122
2022-01-11,S005,P0019,19,61
2022-01-11,S005,P0020,155,177
2022-01-12,S001,P0001,104,189
2022-01-12,S001,P0002,63,155
2022-01-12,S001,P0003,164,33
2022-01-12,S001,P0004,69,143
2022-01-12,S001,P0005,13,150
2022-01-12,S001,P0006,176,29
2022-01-12,S001,P0007,152,141
2022-01-12,S001,P0008,0,33
2022-01-12,S001,P0009,33,51
2022-01-12,S001,P0010,3,124
2022-01-12,S001,P0011,327,35
2022-01-12,S001,P0012,146,185
2022-01-12,S001,P0013,38,112
2022-01-12,S001,P0014,106,54
2022-01-12,S001,P0015,297,102
2022-01-12,S001,P0016,31,95
2022-01-12,S001,P0017,18,191
2022-01-12,S001,P0018,296,58
2022-01-12,S001,P0019,444,37
2022-01-12,S001,P0020,153,96
2022-01-12,S002,P0001,314,194
2022-01-12,S002,P0002,91,69
2022-01-12,S002,P0003,241,134
2022-01-12,S002,P0004,21,167
2022-01-12,S002,P0005,75,144
2022-01-12,S002,P0006,138,167
2022-01-12,S002,P0007,46,82
2022-01-12,S002,P0008,105,86
2022-01-12,S002,P0009,37,29
2022-01-12,S002,P0010,23,90
2022-01-12,S002,P0011,62,53
2022-01-12,S002,P0012,19,99
2022-01-12,S002,P0013,58,113
2022-01-12,S002,P0014,33,128
2022-01-12,S002,P0015,159,93
2022-01-12,S002,P0016,14,45
2022-01-12,S002,P0017,52,173
2022-01-12,S002,P0018,37,148
2022-01-12,S002,P0019,227,170
2022-01-12,S002,P0020,219,99
2022-01-12,S003,P0001,168,192
2022-01-12,S003,P0002,113,119
2022-01-12,S003,P0003,21,56
2022-01-12,S003,P0004,64,156
2022-01-12,S003,P0005,99,117
2022-01-12,S003,P0006,204,95
2022-01-12,S003,P0007,8,81
2022-01-12,S003,P0008,7,20
2022-01-12,S003,P0009,3,124
2022-01-12,S003,P0010,6,77
2022-01-12,S003,P0011,86,62
2022-01-12,S003,P0012,328,97
2022-01-12,S003,P0013,63,79
2022-01-12,S003,P0014,104,183
2022-01-12,S003,P0015,89,149
2022-01-12,S003,P0016,114,148
2022-01-12,S003,P0017,10,198
2022-01-12,S003,P0018,127,110
2022-01-12,S003,P0019,194,190
2022-01-12,S003,P0020,151,28
2022-01-12,S004,P0001,39,149
2022-01-12,S004,P0002,95,90
2022-01-12,S004,P0003,31,80
2022-01-12,S004,P0004,4,156
2022-01-12,S004,P0005,286,179
2022-01-12,S004,P0006,145,35
2022-01-12,S004,P0007,104,165
2022-01-12,S004,P0008,190,94
2022-01-12,S004,P0009,200,75
2022-01-12,S004,P0010,82,111
2022-01-12,S004,P0011,119,129
2022-01-12,S004,P0012,141,176
2022-01-12,S004,P0013,29,62
2022-01-12,S004,P0014,309,110
2022-01-12,S004,P0015,95,141
2022-01-12,S004,P0016,14,79
2022-01-12,S004,P0017,400,55
2022-01-12,S004,P0018,167,64
2022-01-12,S004,P0019,96,70
2022-01-12,S004,P0020,205,120
2022-01-12,S005,P0001,6,84
2022-01-12,S005,P0002,448,163
2022-01-12,S005,P0003,67,44
2022-01-12,S005,P0004,29,63
2022-01-12,S005,P0005,129,175
2022-01-12,S005,P0006,32,34
2022-01-12,S005,P0007,345,139
2022-01-12,S005,P0008,39,36
2022-01-12,S005,P0009,162,127
2022-01-12,S005,P0010,116,163
2022-01-12,S005,P0011,170,21
2022-01-12,S005,P0012,78,55
2022-01-12,S005,P0013,136,54
2022-01-12,S005,P0014,132,26
2022-01-12,S005,P0015,18,102
2022-01-12,S005,P0016,40,190
2022-01-12,S005,P0017,86,113
2022-01-12,S005,P0018,18,172
2022-01-12,S005,P0019,197,21
2022-01-12,S005,P0020,60,141
2022-01-13,S001,P0001,80,190
2022-01-13,S001,P0002,310,157
2022-01-13,S001,P0003,1,101
2022-01-13,S001,P0004,70,178
2022-01-13,S001,P0005,254,44
2022-01-13,S001,P0006,135,94
2022-01-13,S001,P0007,245,35
2022-01-13,S001,P0008,122,164
2022-01-13,S001,P0009,26,145
2022-01-13,S001,P0010,25,52
2022-01-13,S001,P0011,24,27
2022-01-13,S001,P0012,9,129
2022-01-13,S001,P0013,80,163
2022-01-13,S001,P0014,58,158
2022-01-13,S001,P0015,55,173
2022-01-13,S001,P0016,19,126
2022-01-13,S001,P0017,52,138
2022-01-13,S001,P0018,198,138
2022-01-13,S001,P0019,196,100
2022-01-13,S001,P0020,152,131
2022-01-13,S002,P0001,317,100
2022-01-13,S002,P0002,54,162
2022-01-13,S002,P0003,149,133
2022-01-13,S002,P0004,247,199
2022-01-13,S002,P0005,158,110
2022-01-13,S002,P0006,334,132
2022-01-13,S002,P0007,225,82
2022-01-13,S002,P0008,37,106
2022-01-13,S002,P0009,335,168
2022-01-13,S002,P0010,111,20
2022-01-13,S002,P0011,175,174
2022-01-13,S002,P0012,217,197
2022-01-13,S002,P0013,229,65
2022-01-13,S002,P0014,62,42
2022-01-13,S002,P0015,283,155
2022-01-13,S002,P0016,79,99
2022-01-13,S002,P0017,98,151
2022-01-13,S002,P0018,12,23
2022-01-13,S002,P0019,247,25
2022-01-13,S002,P0020,17,170
2022-01-13,S003,P0001,2,108
2022-01-13,S003,P0002,71,99
2022-01-13,S003,P0003,15,77
2022-01-13,S003,P0004,1,130
2022-01-13,S003,P0005,182,116
2022-01-13,S003,P0006,54,124
2022-01-13,S003,P0007,63,141
2022-01-13,S003,P0008,133,184
2022-01-13,S003,P0009,24,188
2022-01-13,S003,P0010,247,109
2022-01-13,S003,P0011,53,85
2022-01-13,S003,P0012,3,111
2022-01-13,S003,P0013,57,114
2022-01-13,S003,P0014,42,48
2022-01-13,S003,P0015,131,149
2022-01-13,S003,P0016,58,179
2022-01-13,S003,P0017,127,83
2022-01-13,S003,P0018,27,128
2022-01-13,S003,P0019,352,66
2022-01-13,S003,P0020,21,54
2022-01-13,S004,P0001,171,65
2022-01-13,S004,P0002,103,54
2022-01-13,S004,P0003,5,117
2022-01-13,S004,P0004,416,184
2022-01-13,S004,P0005,54,39
2022-01-13,S004,P0006,41,112
2022-01-13,S004,P0007,221,147
2022-01-13,S004,P0008,127,180
2022-01-13,S004,P0009,71,158
2022-01-13,S004,P0010,247,68
2022-01-13,S004,P0011,159,159
2022-01-13,S004,P0012,80,199
2022-01-13,S004,P0013,166,180
2022-01-13,S004,P0014,32,55
2022-01-13,S004,P0015,189,121
2022-01-13,S004,P0016,78,101
2022-01-13,S004,P0017,2,27
2022-01-13,S004,P0018,13,184
2022-01-13,S004,P0019,114,21
2022-01-13,S004,P0020,6,40
2022-01-13,S005,P0001,63,81
2022-01-13,S005,P0002,123,29
2022-01-13,S005,P0003,73,104
2022-01-13,S005,P0004,172,88
2022-01-13,S005,P0005,251,108
2022-01-13,S005,P0006,191,84
2022-01-13,S005,P0007,172,155
2022-01-13,S005,P0008,265,97
2022-01-13,S005,P0009,319,33
2022-01-13,S005,P0010,129,102
2022-01-13,S005,P0011,15,85
2022-01-13,S005,P0012,51,153
2022-01-13,S005,P0013,236,34
2022-01-13,S005,P0014,9,46
2022-01-13,S005,P0015,374,157
2022-01-13,S005,P0016,85,33
2022-01-13,S005,P0017,6,105
2022-01-13,S005,P0018,49,171
2022-01-13,S005,P0019,403,154
2022-01-13,S005,P0020,251,42
2022-01-14,S001,P0001,177,44
2022-01-14,S001,P0002,236,59
2022-01-14,S001,P0003,61,150
2022-01-14,S001,P0004,160,166
2022-01-14,S001,P0005,144,196
2022-01-14,S001,P0006,38,179
2022-01-14,S001,P0007,126,33
2022-01-14,S001,P0008,110,83
2022-01-14,S001,P0009,32,74
2022-01-14,S001,P0010,65,122
2022-01-14,S001,P0011,70,28
2022-01-14,S001,P0012,227,62
2022-01-14,S001,P0013,413,80
2022-01-14,S001,P0014,117,26
2022-01-14,S001,P0015,14,21
2022-01-14,S001,P0016,94,29
2022-01-14,S001,P0017,129,105
2022-01-14,S001,P0018,216,144
2022-01-14,S001,P0019,163,95
2022-01-14,S001,P0020,48,154
2022-01-14,S002,P0001,45,121
2022-01-14,S002,P0002,36,167
2022-01-14,S002,P0003,43,108
2022-01-14,S002,P0004,199,84
2022-01-14,S002,P0005,63,189
2022-01-14,S002,P0006,86,164
2022-01-14,S002,P0007,53,167
2022-01-14,S002,P0008,41,122
2022-01-14,S002,P0009,136,157
2022-01-14,S002,P0010,326,52
2022-01-14,S002,P0011,25,38
2022-01-14,S002,P0012,56,88
2022-01-14,S002,P0013,76,179
2022-01-14,S002,P0014,50,105
2022-01-14,S002,P0015,96,109
2022-01-14,S002,P0016,23,127
2022-01-14,S002,P0017,12,23
2022-01-14,S002,P0018,95,54
2022-01-14,S002,P0019,195,53
2022-01-14,S002,P0020,208,51
2022-01-14,S003,P0001,76,124
2022-01-14,S003,P0002,35,97
2022-01-14,S003,P0003,22,79
2022-01-14,S003,P0004,51,138
2022-01-14,S003,P0005,182,87
2022-01-14,S003,P0006,86,178
2022-01-14,S003,P0007,36,189
2022-01-14,S003,P0008,25,99
2022-01-14,S003,P0009,224,84
2022-01-14,S003,P0010,144,105
2022-01-14,S003,P0011,29,45
2022-01-14,S003,P0012,68,50
2022-01-14,S003,P0013,291,139
2022-01-14,S003,P0014,137,100
2022-01-14,S003,P0015,60,182
2022-01-14,S003,P0016,210,92
2022-01-14,S003,P0017,117,57
2022-01-14,S003,P0018,18,167
2022-01-14,S003,P0019,388,30
2022-01-14,S003,P0020,188,93
2022-01-14,S004,P0001,39,180
2022-01-14,S004,P0002,85,180
2022-01-14,S004,P0003,123,31
2022-01-14,S004,P0004,91,130
2022-01-14,S004,P0005,31,125
2022-01-14,S004,P0006,77,108
2022-01-14,S004,P0007,101,66
2022-01-14,S004,P0008,383,87
2022-01-14,S004,P0009,283,93
2022-01-14,S004,P0010,255,137
2022-01-14,S004,P0011,294,172
2022-01-14,S004,P0012,41,175
2022-01-14,S004,P0013,249,62
2022-01-14,S004,P0014,304,39
2022-01-14,S004,P0015,324,103
2022-01-14,S004,P0016,58,164
2022-01-14,S004,P0017,155,24
2022-01-14,S004,P0018,328,155
2022-01-14,S004,P0019,76,129
2022-01-14,S004,P0020,40,196
2022-01-14,S005,P0001,63,121
2022-01-14,S005,P0002,188,41
2022-01-14,S005,P0003,198,114
2022-01-14,S005,P0004,71,152
2022-01-14,S005,P0005,126,157
2022-01-14,S005,P0006,144,126
2022-01-14,S005,P0007,256,46
2022-01-14,S005,P0008,84,104
2022-01-14,S005,P0009,165,41
2022-01-14,S005,P0010,20,165
2022-01-14,S005,P0011,239,89
2022-01-14,S005,P0012,56,120
2022-01-14,S005,P0013,21,23
2022-01-14,S005,P0014,80,136
2022-01-14,S005,P0015,292,175
2022-01-14,S005,P0016,348,37
2022-01-14,S005,P0017,274,48
2022-01-14,S005,P0018,222,51
2022-01-14,S005,P0019,0,122
2022-01-14,S005,P0020,81,129
2022-01-15,S001,P0001,176,94
2022-01-15,S001,P0002,92,160
2022-01-15,S001,P0003,90,85
2022-01-15,S001,P0004,176,84
2022-01-15,S001,P0005,82,83
2022-01-15,S001,P0006,145,85
2022-01-15,S001,P0007,31,60
2022-01-15,S001,P0008,130,130
2022-01-15,S001,P0009,169,43
2022-01-15,S001,P0010,381,128
2022-01-15,S001,P0011,402,60
2022-01-15,S001,P0012,55,101
2022-01-15,S001,P0013,4,98
2022-01-15,S001,P0014,16,131
2022-01-15,S001,P0015,115,46
2022-01-15,S001,P0016,46,25
2022-01-15,S001,P0017,8,40
2022-01-15,S001,P0018,29,81
2022-01-15,S001,P0019,215,179
2022-01-15,S001,P0020,116,189
2022-01-15,S002,P0001,19,163
2022-01-15,S002,P0002,105,28
2022-01-15,S002,P0003,100,142
2022-01-15,S002,P0004,105,116
2022-01-15,S002,P0005,105,70
2022-01-15,S002,P0006,162,189
2022-01-15,S002,P0007,4,59
2022-01-15,S002,P0008,183,122
2022-01-15,S002,P0009,275,57
2022-01-15,S002,P0010,82,78
2022-01-15,S002,P0011,115,75
2022-01-15,S002,P0012,151,196
2022-01-15,S002,P0013,69,89
2022-01-15,S002,P0014,296,78
2022-01-15,S002,P0015,306,79
2022-01-15,S002,P0016,303,192
2022-01-15,S002,P0017,22,39
2022-01-15,S002,P0018,110,67
2022-01-15,S002,P0019,55,161
2022-01-15,S002,P0020,98,168
2022-01-15,S003,P0001,212,89
2022-01-15,S003,P0002,383,83
2022-01-15,S003,P0003,145,89
2022-01-15,S003,P0004,296,101
2022-01-15,S003,P0005,118,41
2022-01-15,S003,P0006,28,98
2022-01-15,S003,P0007,270,52
2022-01-15,S003,P0008,55,200
2022-01-15,S003,P0009,91,123
2022-01-15,S003,P0010,171,27
2022-01-15,S003,P0011,236,137
2022-01-15,S003,P0012,113,165
2022-01-15,S003,P0013,366,132
2022-01-15,S003,P0014,70,69
2022-01-15,S003,P0015,168,70
2022-01-15,S003,P0016,79,164
2022-01-15,S003,P0017,156,174
2022-01-15,S003,P0018,87,149
2022-01-15,S003,P0019,174,76
2022-01-15,S003,P0020,289,25
2022-01-15,S004,P0001,59,108
2022-01-15,S004,P0002,116,111
2022-01-15,S004,P0003,153,104
2022-01-15,S004,P0004,110,148
2022-01-15,S004,P0005,41,141
2022-01-15,S004,P0006,27,71
2022-01-15,S004,P0007,76,200
2022-01-15,S004,P0008,139,160
2022-01-15,S004,P0009,141,76
2022-01-15,S004,P0010,70,105
2022-01-15,S004,P0011,139,122
2022-01-15,S004,P0012,286,21
2022-01-15,S004,P0013,51,75
2022-01-15,S004,P0014,230,67
2022-01-15,S004,P0015,1,94
2022-01-15,S004,P0016,207,76
2022-01-15,S004,P0017,129,162
2022-01-15,S004,P0018,141,191
2022-01-15,S004,P0019,53,55
2022-01-15,S004,P0020,317,187
2022-01-15,S005,P0001,120,190
2022-01-15,S005,P0002,174,48
2022-01-15,S005,P0003,323,138
2022-01-15,S005,P0004,110,172
2022-01-15,S005,P0005,168,49
2022-01-15,S005,P0006,47,121
2022-01-15,S005,P0007,204,117
2022-01-15,S005,P0008,40,173
2022-01-15,S005,P0009,11,67
2022-01-15,S005,P0010,243,75
2022-01-15,S005,P0011,76,74
2022-01-15,S005,P0012,21,105
2022-01-15,S005,P0013,20,89
2022-01-15,S005,P0014,87,114
2022-01-15,S005,P0015,428,23
2022-01-15,S005,P0016,262,74
2022-01-15,S005,P0017,32,161
