Date,Product ID,Store ID,Inventory Level
2022-01-09,P0013,S004,192
2022-01-09,P0014,S004,470
2022-01-09,P0015,S004,173
2022-01-09,P0016,S004,218
2022-01-09,P0017,S004,241
2022-01-09,P0018,S004,416
2022-01-09,P0019,S004,313
2022-01-09,P0020,S004,249
2022-01-09,P0001,S005,412
2022-01-09,P0002,S005,359
2022-01-09,P0003,S005,107
2022-01-09,P0004,S005,175
2022-01-09,P0005,S005,267
2022-01-09,P0006,S005,266
2022-01-09,P0007,S005,463
2022-01-09,P0008,S005,131
2022-01-09,P0009,S005,249
2022-01-09,P0010,S005,225
2022-01-09,P0011,S005,418
2022-01-09,P0012,S005,156
2022-01-09,P0013,S005,278
2022-01-09,P0014,S005,486
2022-01-09,P0015,S005,80
2022-01-09,P0016,S005,282
2022-01-09,P0017,S005,412
2022-01-09,P0018,S005,281
2022-01-09,P0019,S005,274
2022-01-09,P0020,S005,445
2022-01-10,P0001,S001,327
2022-01-10,P0002,S001,222
2022-01-10,P0003,S001,120
2022-01-10,P0004,S001,147
2022-01-10,P0005,S001,120
2022-01-10,P0006,S001,346
2022-01-10,P0007,S001,481
2022-01-10,P0008,S001,318
2022-01-10,P0009,S001,170
2022-01-10,P0010,S001,324
2022-01-10,P0011,S001,393
2022-01-10,P0012,S001,444
2022-01-10,P0013,S001,495
2022-01-10,P0014,S001,282
2022-01-10,P0015,S001,413
2022-01-10,P0016,S001,230
2022-01-10,P0017,S001,301
2022-01-10,P0018,S001,263
2022-01-10,P0019,S001,100
2022-01-10,P0020,S001,343
2022-01-10,P0001,S002,117
2022-01-10,P0002,S002,114
2022-01-10,P0003,S002,127
2022-01-10,P0004,S002,141
2022-01-10,P0005,S002,280
2022-01-10,P0006,S002,341
2022-01-10,P0007,S002,229
2022-01-10,P0008,S002,248
2022-01-10,P0009,S002,335
2022-01-10,P0010,S002,416
2022-01-10,P0011,S002,481
2022-01-10,P0012,S002,170
2022-01-10,P0013,S002,213
2022-01-10,P0014,S002,293
2022-01-10,P0015,S002,350
2022-01-10,P0016,S002,355
2022-01-10,P0017,S002,373
2022-01-10,P0018,S002,292
2022-01-10,P0019,S002,447
2022-01-10,P0020,S002,287
2022-01-10,P0001,S003,126
2022-01-10,P0002,S003,85
2022-01-10,P0003,S003,84
2022-01-10,P0004,S003,209
2022-01-10,P0005,S003,260
2022-01-10,P0006,S003,134
2022-01-10,P0007,S003,421
2022-01-10,P0008,S003,318
2022-01-10,P0009,S003,342
2022-01-10,P0010,S003,217
2022-01-10,P0011,S003,459
2022-01-10,P0012,S003,456
2022-01-10,P0013,S003,436
2022-01-10,P0014,S003,274
2022-01-10,P0015,S003,450
2022-01-10,P0016,S003,166
2022-01-10,P0017,S003,174
2022-01-10,P0018,S003,413
2022-01-10,P0019,S003,408
2022-01-10,P0020,S003,257
2022-01-10,P0001,S004,310
2022-01-10,P0002,S004,248
2022-01-10,P0003,S004,161
2022-01-10,P0004,S004,94
2022-01-10,P0005,S004,80
2022-01-10,P0006,S004,130
2022-01-10,P0007,S004,299
2022-01-10,P0008,S004,390
2022-01-10,P0009,S004,62
2022-01-10,P0010,S004,359
2022-01-10,P0011,S004,461
2022-01-10,P0012,S004,91
2022-01-10,P0013,S004,175
2022-01-10,P0014,S004,496
2022-01-10,P0015,S004,190
2022-01-10,P0016,S004,419
2022-01-10,P0017,S004,381
2022-01-10,P0018,S004,66
2022-01-10,P0019,S004,103
2022-01-10,P0020,S004,427
2022-01-10,P0001,S005,101
2022-01-10,P0002,S005,499
2022-01-10,P0003,S005,180
2022-01-10,P0004,S005,58
2022-01-10,P0005,S005,153
2022-01-10,P0006,S005,142
2022-01-10,P0007,S005,157
2022-01-10,P0008,S005,129
2022-01-10,P0009,S005,420
2022-01-10,P0010,S005,225
2022-01-10,P0011,S005,434
2022-01-10,P0012,S005,102
2022-01-10,P0013,S005,276
2022-01-10,P0014,S005,112
2022-01-10,P0015,S005,494
2022-01-10,P0016,S005,407
2022-01-10,P0017,S005,308
2022-01-10,P0018,S005,331
2022-01-10,P0019,S005,481
2022-01-10,P0020,S005,372
2022-01-11,P0001,S001,101
2022-01-11,P0002,S001,127
2022-01-11,P0003,S001,292
2022-01-11,P0004,S001,373
2022-01-11,P0005,S001,297
2022-01-11,P0006,S001,357
2022-01-11,P0007,S001,416
2022-01-11,P0008,S001,305
2022-01-11,P0009,S001,358
2022-01-11,P0010,S001,172
2022-01-11,P0011,S001,292
2022-01-11,P0012,S001,205
2022-01-11,P0013,S001,241
2022-01-11,P0014,S001,217
2022-01-11,P0015,S001,51
2022-01-11,P0016,S001,412
2022-01-11,P0017,S001,361
2022-01-11,P0018,S001,364
2022-01-11,P0019,S001,417
2022-01-11,P0020,S001,251
2022-01-11,P0001,S002,294
2022-01-11,P0002,S002,253
2022-01-11,P0003,S002,155
2022-01-11,P0004,S002,166
2022-01-11,P0005,S002,445
2022-01-11,P0006,S002,445
2022-01-11,P0007,S002,211
2022-01-11,P0008,S002,308
2022-01-11,P0009,S002,333
2022-01-11,P0010,S002,377
2022-01-11,P0011,S002,319
2022-01-11,P0012,S002,87
2022-01-11,P0013,S002,383
2022-01-11,P0014,S002,486
2022-01-11,P0015,S002,266
2022-01-11,P0016,S002,439
2022-01-11,P0017,S002,419
2022-01-11,P0018,S002,370
2022-01-11,P0019,S002,121
2022-01-11,P0020,S002,368
2022-01-11,P0001,S003,366
2022-01-11,P0002,S003,226
2022-01-11,P0003,S003,417
2022-01-11,P0004,S003,410
2022-01-11,P0005,S003,378
2022-01-11,P0006,S003,151
2022-01-11,P0007,S003,200
2022-01-11,P0008,S003,124
2022-01-11,P0009,S003,119
2022-01-11,P0010,S003,260
2022-01-11,P0011,S003,253
2022-01-11,P0012,S003,430
2022-01-11,P0013,S003,489
2022-01-11,P0014,S003,171
2022-01-11,P0015,S003,314
2022-01-11,P0016,S003,76
2022-01-11,P0017,S003,334
2022-01-11,P0018,S003,226
2022-01-11,P0019,S003,252
2022-01-11,P0020,S003,383
2022-01-11,P0001,S004,147
2022-01-11,P0002,S004,322
2022-01-11,P0003,S004,366
2022-01-11,P0004,S004,203
2022-01-11,P0005,S004,116
2022-01-11,P0006,S004,441
2022-01-11,P0007,S004,107
2022-01-11,P0008,S004,104
2022-01-11,P0009,S004,258
2022-01-11,P0010,S004,475
2022-01-11,P0011,S004,105
2022-01-11,P0012,S004,471
2022-01-11,P0013,S004,387
2022-01-11,P0014,S004,298
2022-01-11,P0015,S004,339
2022-01-11,P0016,S004,192
2022-01-11,P0017,S004,139
2022-01-11,P0018,S004,193
2022-01-11,P0019,S004,66
2022-01-11,P0020,S004,483
2022-01-11,P0001,S005,208
2022-01-11,P0002,S005,424
2022-01-11,P0003,S005,91
2022-01-11,P0004,S005,215
2022-01-11,P0005,S005,275
2022-01-11,P0006,S005,92
2022-01-11,P0007,S005,143
2022-01-11,P0008,S005,296
2022-01-11,P0009,S005,278
2022-01-11,P0010,S005,170
2022-01-11,P0011,S005,183
2022-01-11,P0012,S005,285
2022-01-11,P0013,S005,492
2022-01-11,P0014,S005,161
2022-01-11,P0015,S005,390
2022-01-11,P0016,S005,315
2022-01-11,P0017,S005,337
2022-01-11,P0018,S005,422
2022-01-11,P0019,S005,69
2022-01-11,P0020,S005,384
2022-01-12,P0001,S001,145
2022-01-12,P0002,S001,85
2022-01-12,P0003,S001,207
2022-01-12,P0004,S001,459
2022-01-12,P0005,S001,182
2022-01-12,P0006,S001,376
2022-01-12,P0007,S001,471
2022-01-12,P0008,S001,432
2022-01-12,P0009,S001,145
2022-01-12,P0010,S001,275
2022-01-12,P0011,S001,393
2022-01-12,P0012,S001,472
2022-01-12,P0013,S001,52
2022-01-12,P0014,S001,314
2022-01-12,P0015,S001,373
2022-01-12,P0016,S001,186
2022-01-12,P0017,S001,430
2022-01-12,P0018,S001,484
2022-01-12,P0019,S001,490
2022-01-12,P0020,S001,346
2022-01-12,P0001,S002,340
2022-01-12,P0002,S002,204
2022-01-12,P0003,S002,396
2022-01-12,P0004,S002,216
2022-01-12,P0005,S002,493
2022-01-12,P0006,S002,397
2022-01-12,P0007,S002,144
2022-01-12,P0008,S002,204
2022-01-12,P0009,S002,403
2022-01-12,P0010,S002,234
2022-01-12,P0011,S002,466
2022-01-12,P0012,S002,65
2022-01-12,P0013,S002,332
2022-01-12,P0014,S002,134
2022-01-12,P0015,S002,481
2022-01-12,P0016,S002,119
2022-01-12,P0017,S002,170
2022-01-12,P0018,S002,123
2022-01-12,P0019,S002,291
2022-01-12,P0020,S002,461
2022-01-12,P0001,S003,444
2022-01-12,P0002,S003,154
2022-01-12,P0003,S003,366
2022-01-12,P0004,S003,77
2022-01-12,P0005,S003,385
2022-01-12,P0006,S003,211
2022-01-12,P0007,S003,121
2022-01-12,P0008,S003,55
2022-01-12,P0009,S003,198
2022-01-12,P0010,S003,74
2022-01-12,P0011,S003,115
2022-01-12,P0012,S003,495
2022-01-12,P0013,S003,262
2022-01-12,P0014,S003,419
2022-01-12,P0015,S003,370
2022-01-12,P0016,S003,136
2022-01-12,P0017,S003,126
2022-01-12,P0018,S003,234
2022-01-12,P0019,S003,400
2022-01-12,P0020,S003,215
2022-01-12,P0001,S004,56
2022-01-12,P0002,S004,138
2022-01-12,P0003,S004,280
2022-01-12,P0004,S004,79
2022-01-12,P0005,S004,340
2022-01-12,P0006,S004,202
2022-01-12,P0007,S004,473
2022-01-12,P0008,S004,314
2022-01-12,P0009,S004,444
2022-01-12,P0010,S004,484
2022-01-12,P0011,S004,446
2022-01-12,P0012,S004,285
2022-01-12,P0013,S004,275
2022-01-12,P0014,S004,376
2022-01-12,P0015,S004,275
2022-01-12,P0016,S004,217
2022-01-12,P0017,S004,435
2022-01-12,P0018,S004,489
2022-01-12,P0019,S004,209
2022-01-12,P0020,S004,225
2022-01-12,P0001,S005,132
2022-01-12,P0002,S005,491
2022-01-12,P0003,S005,115
2022-01-12,P0004,S005,229
2022-01-12,P0005,S005,237
2022-01-12,P0006,S005,412
2022-01-12,P0007,S005,388
2022-01-12,P0008,S005,415
2022-01-12,P0009,S005,183
2022-01-12,P0010,S005,259
2022-01-12,P0011,S005,198
2022-01-12,P0012,S005,170
2022-01-12,P0013,S005,386
2022-01-12,P0014,S005,345
2022-01-12,P0015,S005,78
2022-01-12,P0016,S005,79
2022-01-12,P0017,S005,394
2022-01-12,P0018,S005,99
2022-01-12,P0019,S005,279
2022-01-12,P0020,S005,250
2022-01-13,P0001,S001,110
2022-01-13,P0002,S001,465
2022-01-13,P0003,S001,50
2022-01-13,P0004,S001,229
2022-01-13,P0005,S001,490
2022-01-13,P0006,S001,279
2022-01-13,P0007,S001,408
2022-01-13,P0008,S001,134
2022-01-13,P0009,S001,292
2022-01-13,P0010,S001,264
2022-01-13,P0011,S001,185
2022-01-13,P0012,S001,144
2022-01-13,P0013,S001,158
2022-01-13,P0014,S001,79
2022-01-13,P0015,S001,235
2022-01-13,P0016,S001,91
2022-01-13,P0017,S001,72
2022-01-13,P0018,S001,348
2022-01-13,P0019,S001,236
2022-01-13,P0020,S001,271
2022-01-13,P0001,S002,469
2022-01-13,P0002,S002,493
2022-01-13,P0003,S002,157
2022-01-13,P0004,S002,417
2022-01-13,P0005,S002,195
2022-01-13,P0006,S002,361
2022-01-13,P0007,S002,256
2022-01-13,P0008,S002,99
2022-01-13,P0009,S002,442
2022-01-13,P0010,S002,120
2022-01-13,P0011,S002,281
2022-01-13,P0012,S002,285
2022-01-13,P0013,S002,288
2022-01-13,P0014,S002,142
2022-01-13,P0015,S002,287
2022-01-13,P0016,S002,90
2022-01-13,P0017,S002,231
2022-01-13,P0018,S002,100
2022-01-13,P0019,S002,409
2022-01-13,P0020,S002,297
2022-01-13,P0001,S003,218
2022-01-13,P0002,S003,83
2022-01-13,P0003,S003,111
2022-01-13,P0004,S003,113
2022-01-13,P0005,S003,278
2022-01-13,P0006,S003,119
2022-01-13,P0007,S003,299
2022-01-13,P0008,S003,438
2022-01-13,P0009,S003,78
2022-01-13,P0010,S003,318
2022-01-13,P0011,S003,125
2022-01-13,P0012,S003,72
2022-01-13,P0013,S003,78
2022-01-13,P0014,S003,472
2022-01-13,P0015,S003,362
2022-01-13,P0016,S003,494
2022-01-13,P0017,S003,319
2022-01-13,P0018,S003,61
2022-01-13,P0019,S003,408
2022-01-13,P0020,S003,180
2022-01-13,P0001,S004,206
2022-01-13,P0002,S004,196
2022-01-13,P0003,S004,135
2022-01-13,P0004,S004,467
2022-01-13,P0005,S004,243
2022-01-13,P0006,S004,252
2022-01-13,P0007,S004,238
2022-01-13,P0008,S004,185
2022-01-13,P0009,S004,460
2022-01-13,P0010,S004,251
2022-01-13,P0011,S004,263
2022-01-13,P0012,S004,106
2022-01-13,P0013,S004,337
2022-01-13,P0014,S004,255
2022-01-13,P0015,S004,387
2022-01-13,P0016,S004,165
2022-01-13,P0017,S004,74
2022-01-13,P0018,S004,69
2022-01-13,P0019,S004,283
2022-01-13,P0020,S004,500
2022-01-13,P0001,S005,215
2022-01-13,P0002,S005,257
2022-01-13,P0003,S005,233
2022-01-13,P0004,S005,491
2022-01-13,P0005,S005,365
2022-01-13,P0006,S005,289
2022-01-13,P0007,S005,325
2022-01-13,P0008,S005,412
2022-01-13,P0009,S005,455
2022-01-13,P0010,S005,188
2022-01-13,P0011,S005,133
2022-01-13,P0012,S005,195
2022-01-13,P0013,S005,262
2022-01-13,P0014,S005,50
2022-01-13,P0015,S005,475
2022-01-13,P0016,S005,176
2022-01-13,P0017,S005,437
2022-01-13,P0018,S005,55
2022-01-13,P0019,S005,446
2022-01-13,P0020,S005,458
2022-01-14,P0001,S001,199
2022-01-14,P0002,S001,374
2022-01-14,P0003,S001,91
2022-01-14,P0004,S001,205
2022-01-14,P0005,S001,144
2022-01-14,P0006,S001,126
2022-01-14,P0007,S001,480
2022-01-14,P0008,S001,423
2022-01-14,P0009,S001,118
2022-01-14,P0010,S001,294
2022-01-14,P0011,S001,365
2022-01-14,P0012,S001,255
2022-01-14,P0013,S001,441
2022-01-14,P0014,S001,123
2022-01-14,P0015,S001,308
2022-01-14,P0016,S001,392
2022-01-14,P0017,S001,144
2022-01-14,P0018,S001,270
2022-01-14,P0019,S001,282
2022-01-14,P0020,S001,269
2022-01-14,P0001,S002,81
2022-01-14,P0002,S002,158
2022-01-14,P0003,S002,173
2022-01-14,P0004,S002,200
2022-01-14,P0005,S002,124
2022-01-14,P0006,S002,402
2022-01-14,P0007,S002,67
2022-01-14,P0008,S002,202
2022-01-14,P0009,S002,427
2022-01-14,P0010,S002,420
2022-01-14,P0011,S002,168
2022-01-14,P0012,S002,305
2022-01-14,P0013,S002,84
2022-01-14,P0014,S002,131
2022-01-14,P0015,S002,481
2022-01-14,P0016,S002,72
2022-01-14,P0017,S002,159
2022-01-14,P0018,S002,216
2022-01-14,P0019,S002,397
2022-01-14,P0020,S002,471
2022-01-14,P0001,S003,159
2022-01-14,P0002,S003,235
2022-01-14,P0003,S003,343
2022-01-14,P0004,S003,196
2022-01-14,P0005,S003,186
2022-01-14,P0006,S003,89
2022-01-14,P0007,S003,116
2022-01-14,P0008,S003,283
2022-01-14,P0009,S003,225
2022-01-14,P0010,S003,361
2022-01-14,P0011,S003,276
2022-01-14,P0012,S003,251
2022-01-14,P0013,S003,363
2022-01-14,P0014,S003,426
2022-01-14,P0015,S003,132
2022-01-14,P0016,S003,248
2022-01-14,P0017,S003,235
2022-01-14,P0018,S003,431
2022-01-14,P0019,S003,449
2022-01-14,P0020,S003,419
2022-01-14,P0001,S004,93
2022-01-14,P0002,S004,183
2022-01-14,P0003,S004,382
2022-01-14,P0004,S004,485
2022-01-14,P0005,S004,54
2022-01-14,P0006,S004,143
2022-01-14,P0007,S004,358
2022-01-14,P0008,S004,387
2022-01-14,P0009,S004,379
2022-01-14,P0010,S004,345
2022-01-14,P0011,S004,314
2022-01-14,P0012,S004,244
2022-01-14,P0013,S004,318
2022-01-14,P0014,S004,448
2022-01-14,P0015,S004,454
2022-01-14,P0016,S004,94
2022-01-14,P0017,S004,287
2022-01-14,P0018,S004,427
2022-01-14,P0019,S004,119
2022-01-14,P0020,S004,171
2022-01-14,P0001,S005,65
2022-01-14,P0002,S005,221
2022-01-14,P0003,S005,214
2022-01-14,P0004,S005,444
2022-01-14,P0005,S005,352
2022-01-14,P0006,S005,216
2022-01-14,P0007,S005,311
2022-01-14,P0008,S005,239
2022-01-14,P0009,S005,362
2022-01-14,P0010,S005,358
2022-01-14,P0011,S005,305
2022-01-14,P0012,S005,195
2022-01-14,P0013,S005,80
2022-01-14,P0014,S005,219
2022-01-14,P0015,S005,338
2022-01-14,P0016,S005,355
2022-01-14,P0017,S005,320
2022-01-14,P0018,S005,439
2022-01-14,P0019,S005,65
2022-01-14,P0020,S005,254
2022-01-15,P0001,S001,290
2022-01-15,P0002,S001,122
2022-01-15,P0003,S001,407
2022-01-15,P0004,S001,269
2022-01-15,P0005,S001,463
2022-01-15,P0006,S001,294
2022-01-15,P0007,S001,63
2022-01-15,P0008,S001,224
2022-01-15,P0009,S001,462
2022-01-15,P0010,S001,394
2022-01-15,P0011,S001,457
2022-01-15,P0012,S001,241
2022-01-15,P0013,S001,97
2022-01-15,P0014,S001,286
2022-01-15,P0015,S001,173
2022-01-15,P0016,S001,289
2022-01-15,P0017,S001,184
2022-01-15,P0018,S001,101
2022-01-15,P0019,S001,461
2022-01-15,P0020,S001,292
2022-01-15,P0001,S002,79
2022-01-15,P0002,S002,385
2022-01-15,P0003,S002,453
2022-01-15,P0004,S002,182
2022-01-15,P0005,S002,281
2022-01-15,P0006,S002,295
2022-01-15,P0007,S002,351
2022-01-15,P0008,S002,435
2022-01-15,P0009,S002,387
2022-01-15,P0010,S002,283
2022-01-15,P0011,S002,162
2022-01-15,P0012,S002,238
2022-01-15,P0013,S002,133
2022-01-15,P0014,S002,325
2022-01-15,P0015,S002,460
2022-01-15,P0016,S002,372
2022-01-15,P0017,S002,219
2022-01-15,P0018,S002,343
2022-01-15,P0019,S002,65
2022-01-15,P0020,S002,113
2022-01-15,P0001,S003,349
2022-01-15,P0002,S003,481
2022-01-15,P0003,S003,261
2022-01-15,P0004,S003,441
2022-01-15,P0005,S003,370
2022-01-15,P0006,S003,308
2022-01-15,P0007,S003,424
2022-01-15,P0008,S003,425
2022-01-15,P0009,S003,457
2022-01-15,P0010,S003,312
2022-01-15,P0011,S003,354
2022-01-15,P0012,S003,256
2022-01-15,P0013,S003,468
2022-01-15,P0014,S003,168
2022-01-15,P0015,S003,387
2022-01-15,P0016,S003,173
2022-01-15,P0017,S003,464
2022-01-15,P0018,S003,231
2022-01-15,P0019,S003,486
2022-01-15,P0020,S003,325
2022-01-15,P0001,S004,429
2022-01-15,P0002,S004,481
2022-01-15,P0003,S004,304
2022-01-15,P0004,S004,324
2022-01-15,P0005,S004,268
2022-01-15,P0006,S004,76
2022-01-15,P0007,S004,311
2022-01-15,P0008,S004,318
2022-01-15,P0009,S004,210
2022-01-15,P0010,S004,222
2022-01-15,P0011,S004,227
2022-01-15,P0012,S004,304
2022-01-15,P0013,S004,64
2022-01-15,P0014,S004,444
2022-01-15,P0015,S004,392
2022-01-15,P0016,S004,462
2022-01-15,P0017,S004,275
2022-01-15,P0018,S004,273
2022-01-15,P0019,S004,78
2022-01-15,P0020,S004,447
2022-01-15,P0001,S005,409
2022-01-15,P0002,S005,187
2022-01-15,P0003,S005,482
2022-01-15,P0004,S005,447
2022-01-15,P0005,S005,457
2022-01-15,P0006,S005,201
2022-01-15,P0007,S005,268
2022-01-15,P0008,S005,104
2022-01-15,P0009,S005,359
2022-01-15,P0010,S005,414
2022-01-15,P0011,S005,457
2022-01-15,P0012,S005,212
2022-01-15,P0013,S005,200
2022-01-15,P0014,S005,147
2022-01-15,P0015,S005,450
2022-01-15,P0016,S005,359
2022-01-15,P0017,S005,368
2022-01-15,P0018,S005,164
2022-01-15,P0019,S005,110
2022-01-15,P0020,S005,268
2022-01-16,P0001,S001,104
2022-01-16,P0002,S001,447
2022-01-16,P0003,S001,204
2022-01-16,P0004,S001,118
2022-01-16,P0005,S001,124
2022-01-16,P0006,S001,445
2022-01-16,P0007,S001,191
2022-01-16,P0008,S001,139
2022-01-16,P0009,S001,270
2022-01-16,P0010,S001,339
2022-01-16,P0011,S001,186
2022-01-16,P0012,S001,139
2022-01-16,P0013,S001,482
2022-01-16,P0014,S001,139
2022-01-16,P0015,S001,112
2022-01-16,P0016,S001,494
2022-01-16,P0017,S001,252
2022-01-16,P0018,S001,69
2022-01-16,P0019,S001,336
2022-01-16,P0020,S001,423
2022-01-16,P0001,S002,264
2022-01-16,P0002,S002,172
2022-01-16,P0003,S002,462
2022-01-16,P0004,S002,307
2022-01-16,P0005,S002,209
2022-01-16,P0006,S002,108
2022-01-16,P0007,S002,386
2022-01-16,P0008,S002,321
2022-01-16,P0009,S002,322
2022-01-16,P0010,S002,167
2022-01-16,P0011,S002,479
2022-01-16,P0012,S002,250
2022-01-16,P0013,S002,140
2022-01-16,P0014,S002,192
2022-01-16,P0015,S002,215
2022-01-16,P0016,S002,379
2022-01-16,P0017,S002,407
2022-01-16,P0018,S002,424
2022-01-16,P0019,S002,204
2022-01-16,P0020,S002,482
2022-01-16,P0001,S003,150
2022-01-16,P0002,S003,470
2022-01-16,P0003,S003,281
2022-01-16,P0004,S003,420
2022-01-16,P0005,S003,445
2022-01-16,P0006,S003,220
2022-01-16,P0007,S003,107
2022-01-16,P0008,S003,472
2022-01-16,P0009,S003,369
2022-01-16,P0010,S003,302
2022-01-16,P0011,S003,165
2022-01-16,P0012,S003,398
2022-01-16,P0013,S003,472
2022-01-16,P0014,S003,250
2022-01-16,P0015,S003,368
2022-01-16,P0016,S003,88
2022-01-16,P0017,S003,388
2022-01-16,P0018,S003,68
2022-01-16,P0019,S003,130
2022-01-16,P0020,S003,110
2022-01-16,P0001,S004,213
2022-01-16,P0002,S004,386
2022-01-16,P0003,S004,277
2022-01-16,P0004,S004,446
2022-01-16,P0005,S004,346
2022-01-16,P0006,S004,460
2022-01-16,P0007,S004,331
2022-01-16,P0008,S004,158
2022-01-16,P0009,S004,82
2022-01-16,P0010,S004,197
2022-01-16,P0011,S004,172
2022-01-16,P0012,S004,371
2022-01-16,P0013,S004,183
2022-01-16,P0014,S004,82
2022-01-16,P0015,S004,178
2022-01-16,P0016,S004,435
2022-01-16,P0017,S004,430
2022-01-16,P0018,S004,289
2022-01-16,P0019,S004,223
2022-01-16,P0020,S004,272
2022-01-16,P0001,S005,403
2022-01-16,P0002,S005,146
2022-01-16,P0003,S005,422
2022-01-16,P0004,S005,68
2022-01-16,P0005,S005,265
2022-01-16,P0006,S005,193
2022-01-16,P0007,S005,378
2022-01-16,P0008,S005,447
2022-01-16,P0009,S005,358
2022-01-16,P0010,S005,288
2022-01-16,P0011,S005,471
2022-01-16,P0012,S005,397
2022-01-16,P0013,S005,353
2022-01-16,P0014,S005,330
2022-01-16,P0015,S005,115
2022-01-16,P0016,S005,400
2022-01-16,P0017,S005,107
2022-01-16,P0018,S005,328
2022-01-16,P0019,S005,381
2022-01-16,P0020,S005,364
2022-01-17,P0001,S001,134
2022-01-17,P0002,S001,236
2022-01-17,P0003,S001,231
2022-01-17,P0004,S001,95
2022-01-17,P0005,S001,372
2022-01-17,P0006,S001,426
2022-01-17,P0007,S001,332
2022-01-17,P0008,S001,311
2022-01-17,P0009,S001,56
2022-01-17,P0010,S001,187
2022-01-17,P0011,S001,78
2022-01-17,P0012,S001,129
2022-01-17,P0013,S001,167
2022-01-17,P0014,S001,73
2022-01-17,P0015,S001,126
2022-01-17,P0016,S001,133
2022-01-17,P0017,S001,468
2022-01-17,P0018,S001,171
2022-01-17,P0019,S001,144
2022-01-17,P0020,S001,87
2022-01-17,P0001,S002,75
2022-01-17,P0002,S002,104
2022-01-17,P0003,S002,331
2022-01-17,P0004,S002,411
2022-01-17,P0005,S002,438
2022-01-17,P0006,S002,353
2022-01-17,P0007,S002,145
2022-01-17,P0008,S002,189
2022-01-17,P0009,S002,130
2022-01-17,P0010,S002,353
2022-01-17,P0011,S002,387
2022-01-17,P0012,S002,148
2022-01-17,P0013,S002,358
2022-01-17,P0014,S002,86
2022-01-17,P0015,S002,342
2022-01-17,P0016,S002,416
2022-01-17,P0017,S002,391
2022-01-17,P0018,S002,259
2022-01-17,P0019,S002,173
2022-01-17,P0020,S002,129
2022-01-17,P0001,S003,172
2022-01-17,P0002,S003,496
2022-01-17,P0003,S003,494
2022-01-17,P0004,S003,234
2022-01-17,P0005,S003,481
2022-01-17,P0006,S003,239
2022-01-17,P0007,S003,301
2022-01-17,P0008,S003,365
2022-01-17,P0009,S003,483
2022-01-17,P0010,S003,150
2022-01-17,P0011,S003,415
2022-01-17,P0012,S003,464
2022-01-17,P0013,S003,361
2022-01-17,P0014,S003,233
2022-01-17,P0015,S003,438
2022-01-17,P0016,S003,169
2022-01-17,P0017,S003,156
2022-01-17,P0018,S003,201
2022-01-17,P0019,S003,135
2022-01-17,P0020,S003,486
2022-01-17,P0001,S004,238
2022-01-17,P0002,S004,72
2022-01-17,P0003,S004,166
2022-01-17,P0004,S004,319
2022-01-17,P0005,S004,274
2022-01-17,P0006,S004,438
2022-01-17,P0007,S004,336
2022-01-17,P0008,S004,392
2022-01-17,P0009,S004,448
2022-01-17,P0010,S004,99
2022-01-17,P0011,S004,428
2022-01-17,P0012,S004,92
