Date,Store ID,Product ID,Demand Forecast
2022-01-08,S004,P0016,166.53
2022-01-08,S004,P0017,113.96
2022-01-08,S004,P0018,37.83
2022-01-08,S004,P0019,40.63
2022-01-08,S004,P0020,71.18
2022-01-08,S005,P0001,62.9
2022-01-08,S005,P0002,142.88
2022-01-08,S005,P0003,202.85
2022-01-08,S005,P0004,70.2
2022-01-08,S005,P0005,207.67
2022-01-08,S005,P0006,232.03
2022-01-08,S005,P0007,105.58
2022-01-08,S005,P0008,162.16
2022-01-08,S005,P0009,141.76
2022-01-08,S005,P0010,201.37
2022-01-08,S005,P0011,55.57
2022-01-08,S005,P0012,1.3
2022-01-08,S005,P0013,239.85
2022-01-08,S005,P0014,4.09
2022-01-08,S005,P0015,241.79
2022-01-08,S005,P0016,91.65
2022-01-08,S005,P0017,126.12
2022-01-08,S005,P0018,131.84
2022-01-08,S005,P0019,100.37
2022-01-08,S005,P0020,107.46
2022-01-09,S001,P0001,352.24
2022-01-09,S001,P0002,28.55
2022-01-09,S001,P0003,147.91
2022-01-09,S001,P0004,17.43
2022-01-09,S001,P0005,353.75
2022-01-09,S001,P0006,41.19
2022-01-09,S001,P0007,98.81
2022-01-09,S001,P0008,202.27
2022-01-09,S001,P0009,171.32
2022-01-09,S001,P0010,38.87
2022-01-09,S001,P0011,123.38
2022-01-09,S001,P0012,56.16
2022-01-09,S001,P0013,90.58
2022-01-09,S001,P0014,68.07
2022-01-09,S001,P0015,340.97
2022-01-09,S001,P0016,100.51
2022-01-09,S001,P0017,433.88
2022-01-09,S001,P0018,306.77
2022-01-09,S001,P0019,292.13
2022-01-09,S001,P0020,66.56
2022-01-09,S002,P0001,149.74
2022-01-09,S002,P0002,25.81
2022-01-09,S002,P0003,62.18
2022-01-09,S002,P0004,144.48
2022-01-09,S002,P0005,249.33
2022-01-09,S002,P0006,69.31
2022-01-09,S002,P0007,256.19
2022-01-09,S002,P0008,35.45
2022-01-09,S002,P0009,258.01
2022-01-09,S002,P0010,212.54
2022-01-09,S002,P0011,345.11
2022-01-09,S002,P0012,44.15
2022-01-09,S002,P0013,289.15
2022-01-09,S002,P0014,93.59
2022-01-09,S002,P0015,264.3
2022-01-09,S002,P0016,179.94
2022-01-09,S002,P0017,62.54
2022-01-09,S002,P0018,103.86
2022-01-09,S002,P0019,46.59
2022-01-09,S002,P0020,397.01
2022-01-09,S003,P0001,106.74
2022-01-09,S003,P0002,336.29
2022-01-09,S003,P0003,112.01
2022-01-09,S003,P0004,43.23
2022-01-09,S003,P0005,-1.33
2022-01-09,S003,P0006,59.54
2022-01-09,S003,P0007,13.86
2022-01-09,S003,P0008,106.79
2022-01-09,S003,P0009,343.88
2022-01-09,S003,P0010,51.32
2022-01-09,S003,P0011,63.04
2022-01-09,S003,P0012,388.39
2022-01-09,S003,P0013,126.41
2022-01-09,S003,P0014,205.97
2022-01-09,S003,P0015,68.42
2022-01-09,S003,P0016,73.48
2022-01-09,S003,P0017,312.76
2022-01-09,S003,P0018,179.09
2022-01-09,S003,P0019,160.89
2022-01-09,S003,P0020,216.77
2022-01-09,S004,P0001,250.85
2022-01-09,S004,P0002,89.7
2022-01-09,S004,P0003,64.75
2022-01-09,S004,P0004,121.07
2022-01-09,S004,P0005,239.56
2022-01-09,S004,P0006,108.83
2022-01-09,S004,P0007,236.49
2022-01-09,S004,P0008,319.38
2022-01-09,S004,P0009,247.52
2022-01-09,S004,P0010,70.92
2022-01-09,S004,P0011,153.2
2022-01-09,S004,P0012,192.43
2022-01-09,S004,P0013,5.33
2022-01-09,S004,P0014,14.41
2022-01-09,S004,P0015,23.41
2022-01-09,S004,P0016,82.18
2022-01-09,S004,P0017,219.47
2022-01-09,S004,P0018,271.23
2022-01-09,S004,P0019,73.6
2022-01-09,S004,P0020,250.65
2022-01-09,S005,P0001,407.25
2022-01-09,S005,P0002,172.45
2022-01-09,S005,P0003,43.08
2022-01-09,S005,P0004,74.53
2022-01-09,S005,P0005,106.31
2022-01-09,S005,P0006,157.09
2022-01-09,S005,P0007,382.37
2022-01-09,S005,P0008,132.65
2022-01-09,S005,P0009,199.24
2022-01-09,S005,P0010,94.99
2022-01-09,S005,P0011,330.41
2022-01-09,S005,P0012,159.59
2022-01-09,S005,P0013,269.96
2022-01-09,S005,P0014,296.09
2022-01-09,S005,P0015,36.63
2022-01-09,S005,P0016,215.32
2022-01-09,S005,P0017,196.83
2022-01-09,S005,P0018,129.24
2022-01-09,S005,P0019,164.34
2022-01-09,S005,P0020,220.09
2022-01-10,S001,P0001,39.5
2022-01-10,S001,P0002,173.86
2022-01-10,S001,P0003,31.02
2022-01-10,S001,P0004,15.62
2022-01-10,S001,P0005,76.93
2022-01-10,S001,P0006,150.5
2022-01-10,S001,P0007,317.12
2022-01-10,S001,P0008,70.45
2022-01-10,S001,P0009,141.94
2022-01-10,S001,P0010,111.02
2022-01-10,S001,P0011,89.39
2022-01-10,S001,P0012,8.63
2022-01-10,S001,P0013,294.19
2022-01-10,S001,P0014,288.12
2022-01-10,S001,P0015,394.0
2022-01-10,S001,P0016,99.31
2022-01-10,S001,P0017,90.29
2022-01-10,S001,P0018,11.98
2022-01-10,S001,P0019,68.14
2022-01-10,S001,P0020,214.44
2022-01-10,S002,P0001,56.12
2022-01-10,S002,P0002,61.73
2022-01-10,S002,P0003,15.25
2022-01-10,S002,P0004,62.16
2022-01-10,S002,P0005,26.1
2022-01-10,S002,P0006,226.45
2022-01-10,S002,P0007,107.56
2022-01-10,S002,P0008,227.94
2022-01-10,S002,P0009,181.48
2022-01-10,S002,P0010,304.96
2022-01-10,S002,P0011,355.64
2022-01-10,S002,P0012,162.71
2022-01-10,S002,P0013,122.12
2022-01-10,S002,P0014,64.18
2022-01-10,S002,P0015,293.45
2022-01-10,S002,P0016,63.71
2022-01-10,S002,P0017,29.29
2022-01-10,S002,P0018,21.8
2022-01-10,S002,P0019,21.94
2022-01-10,S002,P0020,270.1
2022-01-10,S003,P0001,59.64
2022-01-10,S003,P0002,72.88
2022-01-10,S003,P0003,9.75
2022-01-10,S003,P0004,105.52
2022-01-10,S003,P0005,262.45
2022-01-10,S003,P0006,90.46
2022-01-10,S003,P0007,139.15
2022-01-10,S003,P0008,207.11
2022-01-10,S003,P0009,335.31
2022-01-10,S003,P0010,148.76
2022-01-10,S003,P0011,82.67
2022-01-10,S003,P0012,315.25
2022-01-10,S003,P0013,82.23
2022-01-10,S003,P0014,85.44
2022-01-10,S003,P0015,79.33
2022-01-10,S003,P0016,99.16
2022-01-10,S003,P0017,12.75
2022-01-10,S003,P0018,365.01
2022-01-10,S003,P0019,164.18
2022-01-10,S003,P0020,201.77
2022-01-10,S004,P0001,279.05
2022-01-10,S004,P0002,243.09
2022-01-10,S004,P0003,101.45
2022-01-10,S004,P0004,40.99
2022-01-10,S004,P0005,25.55
2022-01-10,S004,P0006,110.85
2022-01-10,S004,P0007,100.75
2022-01-10,S004,P0008,141.9
2022-01-10,S004,P0009,22.88
2022-01-10,S004,P0010,250.33
2022-01-10,S004,P0011,127.48
2022-01-10,S004,P0012,51.14
2022-01-10,S004,P0013,27.92
2022-01-10,S004,P0014,355.24
2022-01-10,S004,P0015,175.65
2022-01-10,S004,P0016,202.21
2022-01-10,S004,P0017,277.98
2022-01-10,S004,P0018,36.58
2022-01-10,S004,P0019,72.79
2022-01-10,S004,P0020,207.04
2022-01-10,S005,P0001,18.75
2022-01-10,S005,P0002,220.04
2022-01-10,S005,P0003,43.2
2022-01-10,S005,P0004,48.74
2022-01-10,S005,P0005,109.37
2022-01-10,S005,P0006,131.57
2022-01-10,S005,P0007,133.11
2022-01-10,S005,P0008,108.16
2022-01-10,S005,P0009,181.88
2022-01-10,S005,P0010,222.54
2022-01-10,S005,P0011,51.3
2022-01-10,S005,P0012,77.34
2022-01-10,S005,P0013,183.7
2022-01-10,S005,P0014,13.92
2022-01-10,S005,P0015,311.48
2022-01-10,S005,P0016,107.56
2022-01-10,S005,P0017,259.6
2022-01-10,S005,P0018,234.25
2022-01-10,S005,P0019,169.61
2022-01-10,S005,P0020,183.29
2022-01-11,S001,P0001,16.11
2022-01-11,S001,P0002,123.66
2022-01-11,S001,P0003,2.7
2022-01-11,S001,P0004,362.44
2022-01-11,S001,P0005,254.9
2022-01-11,S001,P0006,273.03
2022-01-11,S001,P0007,70.02
2022-01-11,S001,P0008,232.49
2022-01-11,S001,P0009,186.8
2022-01-11,S001,P0010,158.27
2022-01-11,S001,P0011,264.12
2022-01-11,S001,P0012,-6.05
2022-01-11,S001,P0013,219.8
2022-01-11,S001,P0014,57.46
2022-01-11,S001,P0015,48.25
2022-01-11,S001,P0016,305.39
2022-01-11,S001,P0017,144.26
2022-01-11,S001,P0018,60.77
2022-01-11,S001,P0019,425.75
2022-01-11,S001,P0020,160.65
2022-01-11,S002,P0001,60.4
2022-01-11,S002,P0002,107.97
2022-01-11,S002,P0003,76.09
2022-01-11,S002,P0004,140.9
2022-01-11,S002,P0005,331.04
2022-01-11,S002,P0006,286.47
2022-01-11,S002,P0007,3.26
2022-01-11,S002,P0008,12.51
2022-01-11,S002,P0009,323.46
2022-01-11,S002,P0010,172.46
2022-01-11,S002,P0011,318.2
2022-01-11,S002,P0012,63.14
2022-01-11,S002,P0013,374.54
2022-01-11,S002,P0014,242.04
2022-01-11,S002,P0015,151.74
2022-01-11,S002,P0016,77.75
2022-01-11,S002,P0017,437.61
2022-01-11,S002,P0018,281.54
2022-01-11,S002,P0019,129.25
2022-01-11,S002,P0020,333.12
2022-01-11,S003,P0001,7.29
2022-01-11,S003,P0002,200.13
2022-01-11,S003,P0003,191.15
2022-01-11,S003,P0004,105.34
2022-01-11,S003,P0005,90.4
2022-01-11,S003,P0006,33.81
2022-01-11,S003,P0007,69.87
2022-01-11,S003,P0008,60.63
2022-01-11,S003,P0009,45.21
2022-01-11,S003,P0010,74.49
2022-01-11,S003,P0011,195.03
2022-01-11,S003,P0012,424.34
2022-01-11,S003,P0013,1.28
2022-01-11,S003,P0014,20.39
2022-01-11,S003,P0015,53.75
2022-01-11,S003,P0016,39.41
2022-01-11,S003,P0017,311.88
2022-01-11,S003,P0018,213.98
2022-01-11,S003,P0019,32.78
2022-01-11,S003,P0020,116.54
2022-01-11,S004,P0001,41.43
2022-01-11,S004,P0002,89.52
2022-01-11,S004,P0003,193.59
2022-01-11,S004,P0004,138.52
2022-01-11,S004,P0005,108.84
2022-01-11,S004,P0006,91.04
2022-01-11,S004,P0007,80.74
2022-01-11,S004,P0008,47.42
2022-01-11,S004,P0009,240.92
2022-01-11,S004,P0010,384.19
2022-01-11,S004,P0011,35.77
2022-01-11,S004,P0012,203.22
2022-01-11,S004,P0013,54.63
2022-01-11,S004,P0014,113.02
2022-01-11,S004,P0015,305.23
2022-01-11,S004,P0016,179.93
2022-01-11,S004,P0017,49.97
2022-01-11,S004,P0018,145.14
2022-01-11,S004,P0019,36.78
2022-01-11,S004,P0020,371.86
2022-01-11,S005,P0001,202.45
2022-01-11,S005,P0002,330.5
2022-01-11,S005,P0003,56.63
2022-01-11,S005,P0004,166.11
2022-01-11,S005,P0005,213.34
2022-01-11,S005,P0006,28.38
2022-01-11,S005,P0007,86.28
2022-01-11,S005,P0008,89.7
2022-01-11,S005,P0009,178.08
2022-01-11,S005,P0010,68.65
2022-01-11,S005,P0011,135.3
2022-01-11,S005,P0012,92.19
2022-01-11,S005,P0013,175.13
2022-01-11,S005,P0014,159.83
2022-01-11,S005,P0015,234.2
2022-01-11,S005,P0016,19.66
2022-01-11,S005,P0017,144.72
2022-01-11,S005,P0018,226.01
2022-01-11,S005,P0019,27.2
2022-01-11,S005,P0020,154.7
2022-01-12,S001,P0001,100.32
2022-01-12,S001,P0002,77.52
2022-01-12,S001,P0003,169.01
2022-01-12,S001,P0004,67.99
2022-01-12,S001,P0005,26.65
2022-01-12,S001,P0006,189.61
2022-01-12,S001,P0007,161.91
2022-01-12,S001,P0008,-3.55
2022-01-12,S001,P0009,30.37
2022-01-12,S001,P0010,17.98
2022-01-12,S001,P0011,323.43
2022-01-12,S001,P0012,147.2
2022-01-12,S001,P0013,47.44
2022-01-12,S001,P0014,119.61
2022-01-12,S001,P0015,309.41
2022-01-12,S001,P0016,50.56
2022-01-12,S001,P0017,25.03
2022-01-12,S001,P0018,309.76
2022-01-12,S001,P0019,444.13
2022-01-12,S001,P0020,158.81
2022-01-12,S002,P0001,326.23
2022-01-12,S002,P0002,109.24
2022-01-12,S002,P0003,255.29
2022-01-12,S002,P0004,39.03
2022-01-12,S002,P0005,77.77
2022-01-12,S002,P0006,129.28
2022-01-12,S002,P0007,53.42
2022-01-12,S002,P0008,115.53
2022-01-12,S002,P0009,35.64
2022-01-12,S002,P0010,32.22
2022-01-12,S002,P0011,73.3
2022-01-12,S002,P0012,20.63
2022-01-12,S002,P0013,56.29
2022-01-12,S002,P0014,28.41
2022-01-12,S002,P0015,159.48
2022-01-12,S002,P0016,27.21
2022-01-12,S002,P0017,49.58
2022-01-12,S002,P0018,54.95
2022-01-12,S002,P0019,238.75
2022-01-12,S002,P0020,233.98
2022-01-12,S003,P0001,169.9
2022-01-12,S003,P0002,122.87
2022-01-12,S003,P0003,19.63
2022-01-12,S003,P0004,83.42
2022-01-12,S003,P0005,97.28
2022-01-12,S003,P0006,195.3
2022-01-12,S003,P0007,24.27
2022-01-12,S003,P0008,16.78
2022-01-12,S003,P0009,21.65
2022-01-12,S003,P0010,-0.11
2022-01-12,S003,P0011,98.65
2022-01-12,S003,P0012,329.15
2022-01-12,S003,P0013,53.02
2022-01-12,S003,P0014,96.74
2022-01-12,S003,P0015,84.22
2022-01-12,S003,P0016,129.96
2022-01-12,S003,P0017,22.96
2022-01-12,S003,P0018,133.78
2022-01-12,S003,P0019,192.78
2022-01-12,S003,P0020,150.95
2022-01-12,S004,P0001,35.68
2022-01-12,S004,P0002,108.83
2022-01-12,S004,P0003,44.78
2022-01-12,S004,P0004,23.49
2022-01-12,S004,P0005,291.93
2022-01-12,S004,P0006,163.13
2022-01-12,S004,P0007,103.65
2022-01-12,S004,P0008,197.93
2022-01-12,S004,P0009,206.11
2022-01-12,S004,P0010,91.86
2022-01-12,S004,P0011,137.27
2022-01-12,S004,P0012,156.95
2022-01-12,S004,P0013,21.05
2022-01-12,S004,P0014,300.87
2022-01-12,S004,P0015,101.13
2022-01-12,S004,P0016,32.26
2022-01-12,S004,P0017,412.14
2022-01-12,S004,P0018,158.97
2022-01-12,S004,P0019,113.57
2022-01-12,S004,P0020,215.67
2022-01-12,S005,P0001,-2.04
2022-01-12,S005,P0002,466.49
2022-01-12,S005,P0003,70.23
2022-01-12,S005,P0004,47.58
2022-01-12,S005,P0005,119.96
2022-01-12,S005,P0006,44.59
2022-01-12,S005,P0007,351.19
2022-01-12,S005,P0008,40.35
2022-01-12,S005,P0009,158.96
2022-01-12,S005,P0010,111.75
2022-01-12,S005,P0011,170.13
2022-01-12,S005,P0012,84.14
2022-01-12,S005,P0013,127.44
2022-01-12,S005,P0014,132.99
2022-01-12,S005,P0015,14.56
2022-01-12,S005,P0016,37.92
2022-01-12,S005,P0017,89.87
2022-01-12,S005,P0018,26.08
2022-01-12,S005,P0019,203.22
2022-01-12,S005,P0020,58.53
2022-01-13,S001,P0001,78.64
2022-01-13,S001,P0002,308.77
2022-01-13,S001,P0003,10.7
2022-01-13,S001,P0004,81.75
2022-01-13,S001,P0005,262.28
2022-01-13,S001,P0006,154.63
2022-01-13,S001,P0007,250.89
2022-01-13,S001,P0008,135.25
2022-01-13,S001,P0009,19.26
2022-01-13,S001,P0010,37.05
2022-01-13,S001,P0011,25.87
2022-01-13,S001,P0012,17.74
2022-01-13,S001,P0013,78.09
2022-01-13,S001,P0014,73.54
2022-01-13,S001,P0015,74.65
2022-01-13,S001,P0016,9.24
2022-01-13,S001,P0017,69.1
2022-01-13,S001,P0018,209.45
2022-01-13,S001,P0019,197.28
2022-01-13,S001,P0020,148.94
2022-01-13,S002,P0001,331.97
2022-01-13,S002,P0002,68.04
2022-01-13,S002,P0003,140.76
2022-01-13,S002,P0004,251.63
2022-01-13,S002,P0005,156.04
2022-01-13,S002,P0006,339.52
2022-01-13,S002,P0007,219.43
2022-01-13,S002,P0008,46.28
2022-01-13,S002,P0009,335.05
2022-01-13,S002,P0010,128.62
2022-01-13,S002,P0011,174.3
2022-01-13,S002,P0012,227.24
2022-01-13,S002,P0013,236.59
2022-01-13,S002,P0014,56.79
2022-01-13,S002,P0015,297.88
2022-01-13,S002,P0016,86.83
2022-01-13,S002,P0017,96.71
2022-01-13,S002,P0018,6.57
2022-01-13,S002,P0019,237.93
2022-01-13,S002,P0020,7.87
2022-01-13,S003,P0001,-7.96
2022-01-13,S003,P0002,74.08
2022-01-13,S003,P0003,28.94
2022-01-13,S003,P0004,16.35
2022-01-13,S003,P0005,201.4
2022-01-13,S003,P0006,44.45
2022-01-13,S003,P0007,76.05
2022-01-13,S003,P0008,127.12
2022-01-13,S003,P0009,25.24
2022-01-13,S003,P0010,263.55
2022-01-13,S003,P0011,66.59
2022-01-13,S003,P0012,12.68
2022-01-13,S003,P0013,49.04
2022-01-13,S003,P0014,56.64
2022-01-13,S003,P0015,143.92
2022-01-13,S003,P0016,69.6
2022-01-13,S003,P0017,127.6
2022-01-13,S003,P0018,39.01
2022-01-13,S003,P0019,371.13
2022-01-13,S003,P0020,38.77
2022-01-13,S004,P0001,188.57
2022-01-13,S004,P0002,107.77
2022-01-13,S004,P0003,1.76
2022-01-13,S004,P0004,425.2
2022-01-13,S004,P0005,64.08
2022-01-13,S004,P0006,34.51
2022-01-13,S004,P0007,234.85
2022-01-13,S004,P0008,143.78
2022-01-13,S004,P0009,65.14
2022-01-13,S004,P0010,264.28
2022-01-13,S004,P0011,174.86
2022-01-13,S004,P0012,95.07
2022-01-13,S004,P0013,167.75
2022-01-13,S004,P0014,39.5
2022-01-13,S004,P0015,205.59
2022-01-13,S004,P0016,83.4
2022-01-13,S004,P0017,14.81
2022-01-13,S004,P0018,13.6
2022-01-13,S004,P0019,132.77
2022-01-13,S004,P0020,21.1
2022-01-13,S005,P0001,66.91
2022-01-13,S005,P0002,120.01
2022-01-13,S005,P0003,76.77
2022-01-13,S005,P0004,174.56
2022-01-13,S005,P0005,252.55
2022-01-13,S005,P0006,191.89
2022-01-13,S005,P0007,171.64
2022-01-13,S005,P0008,266.61
2022-01-13,S005,P0009,338.27
2022-01-13,S005,P0010,128.08
2022-01-13,S005,P0011,34.79
2022-01-13,S005,P0012,68.12
2022-01-13,S005,P0013,242.99
2022-01-13,S005,P0014,3.86
2022-01-13,S005,P0015,372.66
2022-01-13,S005,P0016,96.99
2022-01-13,S005,P0017,21.24
2022-01-13,S005,P0018,58.67
2022-01-13,S005,P0019,401.42
2022-01-13,S005,P0020,241.62
2022-01-14,S001,P0001,193.23
2022-01-14,S001,P0002,250.96
2022-01-14,S001,P0003,57.11
2022-01-14,S001,P0004,169.36
2022-01-14,S001,P0005,142.33
2022-01-14,S001,P0006,48.71
2022-01-14,S001,P0007,141.65
2022-01-14,S001,P0008,104.96
2022-01-14,S001,P0009,35.1
2022-01-14,S001,P0010,76.77
2022-01-14,S001,P0011,62.05
2022-01-14,S001,P0012,246.35
2022-01-14,S001,P0013,417.67
2022-01-14,S001,P0014,111.34
2022-01-14,S001,P0015,11.54
2022-01-14,S001,P0016,85.82
2022-01-14,S001,P0017,136.01
2022-01-14,S001,P0018,206.85
2022-01-14,S001,P0019,155.93
2022-01-14,S001,P0020,55.33
2022-01-14,S002,P0001,40.43
2022-01-14,S002,P0002,29.58
2022-01-14,S002,P0003,54.1
2022-01-14,S002,P0004,203.2
2022-01-14,S002,P0005,59.59
2022-01-14,S002,P0006,98.71
2022-01-14,S002,P0007,44.59
2022-01-14,S002,P0008,47.16
2022-01-14,S002,P0009,152.44
2022-01-14,S002,P0010,318.11
2022-01-14,S002,P0011,44.41
2022-01-14,S002,P0012,69.39
2022-01-14,S002,P0013,90.93
2022-01-14,S002,P0014,66.59
2022-01-14,S002,P0015,114.79
2022-01-14,S002,P0016,38.69
2022-01-14,S002,P0017,10.22
2022-01-14,S002,P0018,114.06
2022-01-14,S002,P0019,188.23
2022-01-14,S002,P0020,208.95
2022-01-14,S003,P0001,85.52
2022-01-14,S003,P0002,28.46
2022-01-14,S003,P0003,31.36
2022-01-14,S003,P0004,52.25
2022-01-14,S003,P0005,184.02
2022-01-14,S003,P0006,105.04
2022-01-14,S003,P0007,50.26
2022-01-14,S003,P0008,40.46
2022-01-14,S003,P0009,243.08
2022-01-14,S003,P0010,135.12
2022-01-14,S003,P0011,32.23
2022-01-14,S003,P0012,62.45
2022-01-14,S003,P0013,298.08
2022-01-14,S003,P0014,129.84
2022-01-14,S003,P0015,55.79
2022-01-14,S003,P0016,207.29
2022-01-14,S003,P0017,122.0
2022-01-14,S003,P0018,15.61
2022-01-14,S003,P0019,393.75
2022-01-14,S003,P0020,187.53
2022-01-14,S004,P0001,37.77
2022-01-14,S004,P0002,86.38
2022-01-14,S004,P0003,136.16
2022-01-14,S004,P0004,87.43
2022-01-14,S004,P0005,45.68
2022-01-14,S004,P0006,93.44
2022-01-14,S004,P0007,91.95
2022-01-14,S004,P0008,388.09
2022-01-14,S004,P0009,284.53
2022-01-14,S004,P0010,254.29
2022-01-14,S004,P0011,303.73
2022-01-14,S004,P0012,40.8
2022-01-14,S004,P0013,260.05
2022-01-14,S004,P0014,294.11
2022-01-14,S004,P0015,333.29
2022-01-14,S004,P0016,63.94
2022-01-14,S004,P0017,149.3
2022-01-14,S004,P0018,320.67
2022-01-14,S004,P0019,76.71
2022-01-14,S004,P0020,30.92
2022-01-14,S005,P0001,62.67
2022-01-14,S005,P0002,190.21
2022-01-14,S005,P0003,216.1
2022-01-14,S005,P0004,84.01
2022-01-14,S005,P0005,141.12
2022-01-14,S005,P0006,137.13
2022-01-14,S005,P0007,246.44
2022-01-14,S005,P0008,81.33
2022-01-14,S005,P0009,176.22
2022-01-14,S005,P0010,36.93
2022-01-14,S005,P0011,258.81
2022-01-14,S005,P0012,67.49
2022-01-14,S005,P0013,15.58
2022-01-14,S005,P0014,74.02
2022-01-14,S005,P0015,309.25
2022-01-14,S005,P0016,361.18
2022-01-14,S005,P0017,281.17
2022-01-14,S005,P0018,241.54
2022-01-14,S005,P0019,-0.03
2022-01-14,S005,P0020,100.73
2022-01-15,S001,P0001,170.06
2022-01-15,S001,P0002,111.5
2022-01-15,S001,P0003,100.4
2022-01-15,S001,P0004,187.13
2022-01-15,S001,P0005,92.95
2022-01-15,S001,P0006,160.98
2022-01-15,S001,P0007,47.19
2022-01-15,S001,P0008,133.24
2022-01-15,S001,P0009,171.48
2022-01-15,S001,P0010,375.32
2022-01-15,S001,P0011,401.65
2022-01-15,S001,P0012,45.43
2022-01-15,S001,P0013,-4.7
2022-01-15,S001,P0014,28.34
2022-01-15,S001,P0015,105.17
2022-01-15,S001,P0016,64.29
2022-01-15,S001,P0017,-0.85
2022-01-15,S001,P0018,48.05
2022-01-15,S001,P0019,222.11
2022-01-15,S001,P0020,130.85
2022-01-15,S002,P0001,16.28
2022-01-15,S002,P0002,121.94
2022-01-15,S002,P0003,90.67
2022-01-15,S002,P0004,124.42
2022-01-15,S002,P0005,104.13
2022-01-15,S002,P0006,173.59
2022-01-15,S002,P0007,16.06
2022-01-15,S002,P0008,193.09
2022-01-15,S002,P0009,275.6
2022-01-15,S002,P0010,96.18
2022-01-15,S002,P0011,122.49
2022-01-15,S002,P0012,147.68
2022-01-15,S002,P0013,84.96
2022-01-15,S002,P0014,298.64
2022-01-15,S002,P0015,317.63
2022-01-15,S002,P0016,294.99
2022-01-15,S002,P0017,15.06
2022-01-15,S002,P0018,101.7
2022-01-15,S002,P0019,46.76
2022-01-15,S002,P0020,103.06
2022-01-15,S003,P0001,229.0
2022-01-15,S003,P0002,380.16
2022-01-15,S003,P0003,142.9
2022-01-15,S003,P0004,294.3
2022-01-15,S003,P0005,118.09
2022-01-15,S003,P0006,33.45
2022-01-15,S003,P0007,281.65
2022-01-15,S003,P0008,73.82
2022-01-15,S003,P0009,83.61
2022-01-15,S003,P0010,165.63
2022-01-15,S003,P0011,245.17
2022-01-15,S003,P0012,128.59
2022-01-15,S003,P0013,365.02
2022-01-15,S003,P0014,81.72
2022-01-15,S003,P0015,186.2
2022-01-15,S003,P0016,80.84
2022-01-15,S003,P0017,170.17
2022-01-15,S003,P0018,104.63
2022-01-15,S003,P0019,185.93
2022-01-15,S003,P0020,287.84
2022-01-15,S004,P0001,62.45
2022-01-15,S004,P0002,127.96
2022-01-15,S004,P0003,160.0
2022-01-15,S004,P0004,115.17
2022-01-15,S004,P0005,43.2
2022-01-15,S004,P0006,30.56
2022-01-15,S004,P0007,71.88
2022-01-15,S004,P0008,143.01
2022-01-15,S004,P0009,151.13
2022-01-15,S004,P0010,85.49
2022-01-15,S004,P0011,129.55
2022-01-15,S004,P0012,298.56
2022-01-15,S004,P0013,44.36
2022-01-15,S004,P0014,237.84
2022-01-15,S004,P0015,4.85
2022-01-15,S004,P0016,225.45
2022-01-15,S004,P0017,122.32
2022-01-15,S004,P0018,135.45
2022-01-15,S004,P0019,51.6
2022-01-15,S004,P0020,311.53
2022-01-15,S005,P0001,131.74
2022-01-15,S005,P0002,164.72
2022-01-15,S005,P0003,319.88
2022-01-15,S005,P0004,112.15
2022-01-15,S005,P0005,174.67
2022-01-15,S005,P0006,46.57
2022-01-15,S005,P0007,212.55
2022-01-15,S005,P0008,48.29
2022-01-15,S005,P0009,30.59
2022-01-15,S005,P0010,241.79
2022-01-15,S005,P0011,71.83
2022-01-15,S005,P0012,11.37
2022-01-15,S005,P0013,38.48
2022-01-15,S005,P0014,88.45
2022-01-15,S005,P0015,441.68
2022-01-15,S005,P0016,261.81
2022-01-15,S005,P0017,34.02
2022-01-15,S005,P0018,52.44
2022-01-15,S005,P0019,113.75
2022-01-15,S005,P0020,76.98
2022-01-16,S001,P0001,114.65
2022-01-16,S001,P0002,230.27
2022-01-16,S001,P0003,159.28
2022-01-16,S001,P0004,100.45
2022-01-16,S001,P0005,32.27
2022-01-16,S001,P0006,380.24
2022-01-16,S001,P0007,14.95
2022-01-16,S001,P0008,149.43
2022-01-16,S001,P0009,118.25
2022-01-16,S001,P0010,129.41
2022-01-16,S001,P0011,149.66
2022-01-16,S001,P0012,69.17
2022-01-16,S001,P0013,472.4
2022-01-16,S001,P0014,113.24
2022-01-16,S001,P0015,64.0
2022-01-16,S001,P0016,463.25
2022-01-16,S001,P0017,239.93
2022-01-16,S001,P0018,26.12
2022-01-16,S001,P0019,268.34
2022-01-16,S001,P0020,280.06
2022-01-16,S002,P0001,115.17
2022-01-16,S002,P0002,47.59
2022-01-16,S002,P0003,388.79
2022-01-16,S002,P0004,55.84
2022-01-16,S002,P0005,82.03
2022-01-16,S002,P0006,111.97
2022-01-16,S002,P0007,222.73
2022-01-16,S002,P0008,12.6
