Product ID,Category,Price
P0015,Electronics,34.5
P0016,Toys,37.75
P0017,Clothing,18.95
P0018,Clothing,76.19
P0019,Clothing,82.84
P0020,Groceries,77.59
P0001,Toys,92.92
P0002,Toys,26.45
P0003,Clothing,14.77
P0004,Groceries,43.89
P0005,Furniture,72.92
P0006,Electronics,66.77
P0007,Toys,66.26
P0008,Clothing,55.07
P0009,Electronics,28.91
P0010,Toys,82.89
P0011,Furniture,54.17
P0012,Clothing,33.72
P0013,Furniture,88.96
P0014,Groceries,37.0
P0015,Electronics,86.0
P0016,Furniture,55.14
P0017,Groceries,54.14
P0018,Electronics,70.22
P0019,Furniture,86.87
P0020,Furniture,98.16
P0001,Toys,47.51
P0002,Toys,96.59
P0003,Electronics,94.79
P0004,Toys,95.01
P0005,Groceries,53.94
P0006,Electronics,51.45
P0007,Clothing,97.34
P0008,Clothing,93.03
P0009,Electronics,29.62
P0010,Groceries,29.43
P0011,Groceries,67.49
P0012,Electronics,88.2
P0013,Electronics,17.36
P0014,Clothing,17.13
P0015,Clothing,97.74
P0016,Clothing,74.04
P0017,Clothing,69.15
P0018,Furniture,14.94
P0019,Electronics,72.52
P0020,Furniture,79.94
P0001,Toys,79.47
P0002,Electronics,38.97
P0003,Furniture,30.67
P0004,Electronics,91.29
P0005,Electronics,79.42
P0006,Groceries,43.25
P0007,Clothing,42.01
P0008,Furniture,85.9
P0009,Clothing,72.82
P0010,Furniture,34.77
P0011,Furniture,66.94
P0012,Furniture,83.85
P0013,Toys,78.14
P0014,Groceries,56.87
P0015,Clothing,47.97
P0016,Furniture,56.47
P0017,Clothing,57.77
P0018,Groceries,99.79
P0019,Toys,80.22
P0020,Electronics,29.89
P0001,Toys,46.26
P0002,Furniture,96.09
P0003,Furniture,96.29
P0004,Clothing,60.78
P0005,Clothing,38.17
P0006,Clothing,48.26
P0007,Groceries,25.58
P0008,Toys,17.82
P0009,Furniture,28.98
P0010,Electronics,73.59
P0011,Clothing,57.96
P0012,Groceries,46.66
P0013,Groceries,66.05
P0014,Electronics,82.95
P0015,Electronics,22.29
P0016,Groceries,77.84
P0017,Clothing,10.15
P0018,Electronics,69.07
P0019,Groceries,27.43
P0020,Electronics,76.86
P0001,Toys,60.36
P0002,Toys,39.15
P0003,Electronics,31.0
P0004,Furniture,19.32
P0005,Electronics,60.15
P0006,Clothing,30.51
P0007,Groceries,65.87
P0008,Furniture,64.04
P0009,Electronics,74.48
P0010,Electronics,72.65
P0011,Toys,54.66
P0012,Toys,39.19
P0013,Groceries,86.78
P0014,Clothing,43.4
P0015,Clothing,83.43
P0016,Electronics,16.59
P0017,Toys,93.44
P0018,Toys,11.98
P0019,Electronics,32.6
P0020,Clothing,28.87
P0001,Furniture,17.27
P0002,Groceries,82.04
P0003,Groceries,69.18
P0004,Toys,61.99
P0005,Toys,31.66
P0006,Toys,10.7
P0007,Electronics,82.49
P0008,Groceries,13.38
P0009,Clothing,99.4
P0010,Toys,80.1
P0011,Toys,40.19
P0012,Furniture,28.44
P0013,Toys,60.98
P0014,Toys,96.24
P0015,Furniture,46.08
P0016,Toys,35.05
P0017,Furniture,22.25
P0018,Toys,22.31
P0019,Furniture,43.23
P0020,Toys,90.75
P0001,Furniture,44.84
P0002,Toys,14.8
P0003,Electronics,11.82
P0004,Electronics,50.1
P0005,Electronics,10.12
P0006,Groceries,37.68
P0007,Toys,42.72
P0008,Groceries,93.46
P0009,Electronics,62.82
P0010,Furniture,51.9
P0011,Electronics,41.28
P0012,Toys,50.8
P0013,Toys,26.64
P0014,Electronics,89.37
P0015,Furniture,43.51
P0016,Furniture,71.44
P0017,Toys,17.47
P0018,Electronics,81.0
P0019,Groceries,46.04
P0020,Toys,76.12
P0001,Groceries,83.14
P0002,Electronics,91.06
P0003,Electronics,39.35
P0004,Toys,81.59
P0005,Electronics,75.47
P0006,Toys,71.89
P0007,Toys,28.86
P0008,Groceries,49.31
P0009,Furniture,53.77
P0010,Furniture,90.22
P0011,Toys,89.71
P0012,Toys,58.68
P0013,Clothing,21.8
P0014,Electronics,82.25
P0015,Furniture,56.67
P0016,Groceries,90.77
P0017,Furniture,42.1
P0018,Groceries,97.17
P0019,Groceries,15.09
P0020,Furniture,65.76
P0001,Groceries,35.78
P0002,Toys,82.18
P0003,Electronics,81.44
P0004,Clothing,24.51
P0005,Groceries,59.92
P0006,Clothing,97.47
P0007,Furniture,54.21
P0008,Electronics,30.87
P0009,Groceries,46.5
P0010,Groceries,26.18
P0011,Toys,46.31
P0012,Furniture,36.07
P0013,Toys,52.7
P0014,Toys,57.56
P0015,Toys,22.91
P0016,Groceries,21.47
P0017,Toys,94.49
P0018,Electronics,93.45
P0019,Furniture,98.23
P0020,Groceries,55.04
P0001,Furniture,46.64
P0002,Clothing,34.33
P0003,Toys,86.92
P0004,Electronics,70.34
P0005,Furniture,79.81
P0006,Electronics,27.23
P0007,Furniture,81.12
P0008,Toys,35.13
P0009,Furniture,80.33
P0010,Furniture,96.94
P0011,Furniture,68.95
P0012,Groceries,18.39
P0013,Electronics,23.12
P0014,Furniture,59.04
P0015,Furniture,51.73
P0016,Clothing,13.03
P0017,Toys,11.54
P0018,Furniture,73.07
P0019,Clothing,35.35
P0020,Furniture,55.46
P0001,Toys,90.05
P0002,Toys,50.09
P0003,Toys,53.89
P0004,Clothing,14.39
P0005,Toys,72.69
P0006,Toys,61.26
P0007,Toys,55.79
P0008,Groceries,37.18
P0009,Toys,73.52
P0010,Electronics,87.08
P0011,Toys,27.2
P0012,Groceries,12.81
P0013,Electronics,82.51
P0014,Toys,27.49
P0015,Clothing,16.13
P0016,Toys,18.33
P0017,Groceries,67.56
P0018,Clothing,83.0
P0019,Groceries,65.35
P0020,Clothing,31.62
P0001,Groceries,35.05
P0002,Electronics,82.89
P0003,Toys,65.02
P0004,Groceries,54.16
P0005,Groceries,59.94
P0006,Electronics,66.55
P0007,Groceries,72.68
P0008,Groceries,60.89
P0009,Furniture,67.27
P0010,Electronics,57.72
P0011,Clothing,27.09
P0012,Electronics,52.12
P0013,Groceries,85.91
P0014,Toys,95.23
P0015,Groceries,77.87
P0016,Clothing,46.51
P0017,Electronics,34.68
P0018,Toys,30.35
P0019,Groceries,38.35
P0020,Electronics,49.5
P0001,Groceries,22.88
P0002,Clothing,94.7
P0003,Furniture,93.45
P0004,Toys,68.3
P0005,Electronics,86.21
P0006,Toys,34.54
P0007,Electronics,62.2
P0008,Electronics,97.05
P0009,Groceries,53.64
P0010,Furniture,82.31
P0011,Electronics,66.3
P0012,Electronics,37.3
P0013,Electronics,76.06
P0014,Toys,85.76
P0015,Clothing,14.27
P0016,Groceries,26.03
P0017,Toys,35.65
P0018,Clothing,70.63
P0019,Toys,84.62
P0020,Toys,92.29
P0001,Groceries,64.07
P0002,Toys,49.18
P0003,Clothing,79.55
P0004,Groceries,62.9
P0005,Electronics,47.42
P0006,Groceries,33.13
P0007,Furniture,20.74
P0008,Electronics,55.2
P0009,Electronics,42.27
P0010,Toys,10.08
P0011,Groceries,92.02
P0012,Groceries,98.56
P0013,Electronics,91.75
P0014,Groceries,31.54
P0015,Toys,57.88
P0016,Groceries,22.33
P0017,Furniture,52.22
P0018,Clothing,88.53
P0019,Furniture,28.18
P0020,Furniture,47.89
P0001,Groceries,30.03
P0002,Furniture,71.13
P0003,Electronics,71.46
P0004,Electronics,56.5
P0005,Toys,68.46
P0006,Groceries,54.23
P0007,Toys,73.37
P0008,Groceries,44.14
P0009,Electronics,70.11
P0010,Furniture,27.79
P0011,Toys,93.76
P0012,Groceries,54.97
P0013,Clothing,63.57
P0014,Groceries,16.06
P0015,Electronics,70.88
P0016,Clothing,14.31
P0017,Furniture,91.53
P0018,Groceries,14.13
P0019,Groceries,82.34
P0020,Groceries,66.83
P0001,Groceries,98.04
P0002,Clothing,98.02
P0003,Furniture,21.06
P0004,Electronics,72.09
P0005,Clothing,82.39
P0006,Electronics,12.41
P0007,Groceries,52.32
P0008,Furniture,95.93
P0009,Furniture,31.64
P0010,Furniture,68.56
P0011,Furniture,45.4
P0012,Furniture,20.42
P0013,Groceries,38.25
P0014,Clothing,98.87
P0015,Toys,42.98
P0016,Electronics,62.99
P0017,Toys,94.15
P0018,Clothing,19.99
P0019,Electronics,16.35
P0020,Clothing,79.94
P0001,Clothing,62.09
P0002,Toys,61.87
P0003,Clothing,54.52
P0004,Groceries,47.69
P0005,Furniture,72.73
P0006,Clothing,10.55
P0007,Clothing,49.64
P0008,Clothing,13.21
P0009,Toys,54.1
P0010,Furniture,96.62
P0011,Furniture,28.06
P0012,Furniture,76.72
P0013,Furniture,90.92
P0014,Toys,44.69
P0015,Clothing,87.94
P0016,Toys,72.76
P0017,Groceries,54.36
P0018,Clothing,99.49
P0019,Clothing,51.81
P0001,Clothing,51.29
P0002,Groceries,78.72
P0003,Toys,57.57
P0004,Toys,57.12
P0005,Electronics,24.57
P0006,Groceries,86.67
P0007,Clothing,91.99
P0008,Furniture,14.14
P0009,Toys,57.08
P0010,Furniture,53.05
P0011,Electronics,86.16
P0012,Groceries,96.27
P0013,Electronics,43.69
P0014,Clothing,44.0
P0015,Electronics,30.68
P0016,Groceries,41.98
P0017,Furniture,30.47
P0018,Groceries,85.83
P0019,Clothing,35.49
P0020,Toys,95.15
P0001,Clothing,99.7
P0002,Electronics,43.37
P0003,Groceries,98.89
P0004,Toys,16.17
P0005,Toys,11.91
P0006,Groceries,29.71
P0007,Groceries,68.9
P0008,Groceries,74.39
P0009,Toys,25.48
P0010,Groceries,87.17
P0011,Toys,75.49
P0012,Groceries,22.48
P0013,Toys,11.82
P0014,Electronics,68.97
P0015,Clothing,49.79
P0016,Electronics,12.27
P0017,Electronics,85.74
P0018,Clothing,38.56
P0019,Electronics,52.99
P0020,Electronics,26.73
P0001,Toys,12.0
P0002,Groceries,13.98
P0003,Groceries,39.94
P0004,Clothing,13.9
P0005,Groceries,49.14
P0006,Electronics,40.54
P0007,Toys,40.02
P0008,Clothing,62.24
P0009,Groceries,94.85
P0010,Electronics,73.53
P0011,Furniture,95.85
P0012,Furniture,35.15
P0013,Furniture,36.48
P0014,Clothing,25.07
P0015,Furniture,51.23
P0016,Toys,77.83
P0017,Toys,20.13
P0018,Toys,76.06
P0019,Toys,39.0
P0020,Furniture,74.32
P0001,Groceries,11.39
P0002,Groceries,70.53
P0003,Clothing,60.44
P0004,Furniture,13.91
P0005,Clothing,42.25
P0006,Clothing,58.4
P0007,Clothing,92.89
P0008,Electronics,21.47
P0009,Furniture,10.57
P0010,Furniture,50.71
P0011,Toys,94.68
P0012,Groceries,26.38
P0013,Furniture,62.11
P0014,Electronics,37.04
P0015,Toys,34.2
P0016,Clothing,26.31
P0017,Electronics,24.11
P0018,Clothing,29.52
P0019,Clothing,83.62
P0020,Furniture,60.51
P0001,Electronics,82.33
P0002,Clothing,66.0
P0003,Groceries,73.03
P0004,Furniture,17.49
P0005,Electronics,43.7
P0006,Groceries,20.95
P0007,Electronics,61.33
P0008,Groceries,61.92
P0009,Clothing,57.82
P0010,Furniture,21.52
P0011,Clothing,55.47
P0012,Electronics,94.39
P0013,Groceries,14.79
P0014,Toys,81.22
P0015,Clothing,84.99
P0016,Groceries,51.65
P0017,Groceries,89.85
P0018,Toys,88.47
P0019,Toys,47.13
P0020,Furniture,90.65
P0001,Electronics,24.69
P0002,Toys,44.33
P0003,Clothing,69.31
P0004,Electronics,88.4
P0005,Electronics,80.15
P0006,Clothing,82.08
P0007,Groceries,87.36
P0008,Clothing,25.31
P0009,Groceries,57.95
P0010,Toys,17.21
P0011,Toys,77.8
P0012,Clothing,78.35
P0013,Furniture,69.18
P0014,Groceries,96.42
P0015,Electronics,53.36
P0016,Toys,23.26
P0017,Groceries,41.9
P0018,Electronics,57.64
P0019,Electronics,94.19
P0020,Electronics,25.29
P0001,Groceries,68.89
P0002,Electronics,98.08
P0003,Furniture,76.83
P0004,Electronics,24.62
P0005,Clothing,36.36
P0006,Toys,40.1
P0007,Furniture,55.56
P0008,Electronics,95.5
P0009,Furniture,97.8
P0010,Groceries,69.11
P0011,Furniture,78.74
P0012,Furniture,53.69
P0013,Furniture,55.17
P0014,Toys,43.85
P0015,Electronics,79.88
P0016,Electronics,43.6
P0017,Furniture,19.14
P0018,Furniture,42.88
P0019,Toys,84.93
P0020,Clothing,53.17
P0001,Furniture,16.41
P0002,Clothing,22.47
P0003,Groceries,36.15
P0004,Electronics,13.62
P0005,Electronics,17.22
P0006,Clothing,98.82
P0007,Groceries,13.21
P0008,Toys,10.39
P0009,Furniture,75.34
P0010,Electronics,23.11
P0011,Clothing,67.41
P0012,Groceries,30.22
P0013,Groceries,57.74
P0014,Furniture,51.64
P0015,Electronics,42.98
P0016,Groceries,16.89
P0017,Electronics,16.74
P0018,Furniture,88.76
P0019,Toys,58.32
P0020,Electronics,93.78
P0001,Groceries,95.27
P0002,Toys,26.66
P0003,Electronics,11.6
P0004,Clothing,48.66
P0005,Toys,45.59
P0006,Electronics,22.27
P0007,Toys,60.66
P0008,Electronics,66.51
P0009,Groceries,22.31
P0010,Groceries,43.34
P0011,Groceries,29.75
P0012,Furniture,58.16
P0013,Toys,66.65
P0014,Furniture,94.28
P0015,Groceries,28.51
P0016,Electronics,23.29
P0017,Groceries,82.98
P0018,Electronics,99.73
P0019,Clothing,40.6
P0020,Toys,28.9
P0001,Electronics,79.17
P0002,Electronics,29.63
P0003,Furniture,13.79
P0004,Groceries,17.02
P0005,Furniture,91.84
P0006,Clothing,14.32
P0007,Groceries,94.98
P0008,Electronics,71.51
P0009,Toys,39.21
P0010,Furniture,62.87
P0011,Clothing,70.44
P0012,Electronics,74.93
P0013,Groceries,91.73
P0014,Furniture,76.61
P0015,Clothing,44.28
P0016,Clothing,65.64
P0017,Clothing,72.14
P0018,Electronics,29.81
P0019,Furniture,94.36
P0020,Toys,71.45
P0001,Groceries,69.29
P0002,Groceries,42.53
P0003,Clothing,59.15
P0004,Electronics,82.79
P0005,Furniture,55.65
P0006,Electronics,77.78
P0007,Electronics,78.14
P0008,Groceries,46.26
P0009,Furniture,14.77
P0010,Clothing,52.73
P0011,Furniture,61.4
P0012,Clothing,92.78
P0013,Toys,83.78
P0014,Clothing,44.15
P0015,Clothing,77.0
P0016,Groceries,79.86
P0018,Clothing,92.9
P0019,Clothing,73.1
P0020,Groceries,58.92
P0001,Furniture,15.89
P0002,Toys,22.72
P0003,Electronics,72.2
P0004,Electronics,42.26
P0005,Toys,92.68
P0006,Electronics,16.67
P0007,Groceries,38.84
P0008,Furniture,31.46
P0009,Groceries,47.85
P0010,Furniture,29.11
P0011,Clothing,43.96
P0012,Toys,96.58
P0013,Toys,59.49
P0014,Groceries,25.63
P0015,Groceries,81.62
P0016,Groceries,47.36
P0017,Clothing,80.88
P0018,Clothing,10.47
P0019,Groceries,73.24
P0020,Furniture,25.09
P0001,Clothing,72.68
P0002,Toys,89.23
P0003,Groceries,90.75
P0004,Clothing,12.41
P0005,Electronics,68.43
P0006,Furniture,76.2
P0007,Groceries,46.83
P0008,Electronics,12.8
P0009,Electronics,29.72
P0010,Furniture,53.52
P0011,Furniture,52.05
P0012,Groceries,82.36
P0013,Electronics,24.85
P0014,Toys,37.6
P0015,Toys,68.34
P0016,Electronics,34.7
P0017,Groceries,82.4
P0018,Furniture,16.67
P0019,Electronics,75.57
P0020,Toys,36.19
P0001,Electronics,90.7
P0002,Clothing,45.9
P0003,Toys,82.71
P0004,Furniture,89.97
P0005,Toys,83.58
P0006,Electronics,80.02
P0007,Electronics,50.94
P0008,Clothing,99.1
P0009,Groceries,42.69
P0010,Groceries,36.37
P0011,Furniture,80.39
P0012,Furniture,86.47
P0013,Furniture,29.58
P0014,Toys,13.33
P0015,Toys,23.75
P0016,Toys,66.89
P0017,Furniture,75.44
P0018,Groceries,79.77
P0019,Clothing,35.94
P0020,Furniture,41.46
P0001,Groceries,25.42
P0002,Furniture,71.51
P0003,Clothing,44.25
P0004,Clothing,24.69
P0005,Groceries,43.03
P0006,Groceries,86.43
P0007,Groceries,53.26
P0008,Groceries,95.18
P0009,Furniture,70.52
P0010,Groceries,15.05
P0011,Clothing,66.58
P0012,Furniture,25.35
P0013,Electronics,98.6
P0014,Furniture,31.11
P0015,Furniture,41.44
P0016,Toys,28.91
P0017,Groceries,62.41
P0018,Furniture,23.62
P0019,Clothing,22.1
P0020,Electronics,92.71
P0001,Groceries,93.41
P0002,Clothing,67.81
P0003,Groceries,91.37
P0004,Toys,11.97
P0005,Toys,42.38
P0006,Furniture,52.79
P0007,Furniture,68.36
P0008,Clothing,83.88
P0009,Electronics,59.5
P0010,Clothing,91.44
P0011,Clothing,95.46
P0012,Electronics,26.97
P0013,Clothing,84.56
P0014,Electronics,72.22
P0015,Groceries,21.16
P0016,Electronics,71.97
P0017,Clothing,53.42
P0018,Groceries,22.24
P0019,Furniture,88.53
P0020,Clothing,65.55
P0001,Groceries,15.05
P0002,Electronics,12.7
P0003,Furniture,94.5
P0004,Furniture,54.32
P0005,Groceries,25.1
P0006,Groceries,92.23
P0007,Furniture,35.72
P0008,Electronics,46.42
P0009,Toys,41.31
P0010,Clothing,78.31
P0011,Clothing,50.97
P0012,Groceries,35.23
P0013,Toys,97.61
P0014,Electronics,63.23
P0015,Groceries,77.13
P0016,Toys,74.6
P0017,Groceries,25.7
P0018,Electronics,53.66
P0019,Toys,12.04
P0020,Electronics,39.1
P0001,Clothing,83.8
P0002,Groceries,44.21
P0003,Electronics,20.97
P0004,Furniture,51.63
P0005,Toys,16.32
P0006,Toys,85.85
P0007,Furniture,72.92
P0008,Electronics,72.98
P0009,Furniture,69.58
P0010,Groceries,83.84
P0011,Clothing,68.6
P0012,Groceries,24.02
P0013,Toys,77.88
P0014,Electronics,28.81
P0015,Furniture,24.83
P0016,Furniture,67.8
P0017,Groceries,70.18
P0018,Furniture,47.83
P0019,Toys,80.76
P0020,Toys,97.8
P0001,Groceries,97.97
P0002,Groceries,53.18
P0003,Toys,87.69
P0004,Groceries,37.99
P0005,Electronics,92.13
P0006,Electronics,50.74
P0007,Electronics,96.42
P0008,Clothing,74.36
P0009,Toys,29.84
P0010,Electronics,70.99
P0011,Electronics,60.93
P0012,Electronics,86.71
P0013,Electronics,49.83
P0014,Electronics,41.4
P0015,Furniture,13.84
P0016,Clothing,98.44
P0017,Groceries,84.59
P0018,Furniture,30.65
P0019,Electronics,13.71
P0020,Clothing,76.18
P0001,Groceries,27.97
P0002,Toys,86.01
P0003,Toys,67.57
P0004,Electronics,35.05
P0005,Furniture,98.17
P0006,Furniture,47.95
P0007,Groceries,48.16
P0008,Clothing,71.11
P0009,Groceries,89.51
P0010,Clothing,95.5
P0011,Electronics,68.99
P0012,Toys,16.11
P0013,Electronics,23.08
P0014,Electronics,23.18
P0015,Clothing,90.05
P0016,Clothing,33.6
P0017,Toys,55.81
P0018,Groceries,19.36
P0019,Electronics,76.65
P0020,Furniture,80.75
P0001,Groceries,19.35
P0002,Toys,18.2
P0003,Toys,23.71
P0004,Toys,21.65
P0005,Clothing,74.12
P0006,Electronics,53.0
P0007,Furniture,85.7
P0008,Clothing,39.87
P0009,Groceries,59.13
P0010,Electronics,33.67
P0011,Clothing,34.35
P0012,Furniture,13.17
P0013,Electronics,32.75
P0014,Groceries,76.66
P0015,Clothing,10.28
P0016,Electronics,21.08
P0017,Toys,41.03
P0018,Electronics,83.34
P0019,Groceries,19.99
P0020,Furniture,52.49
P0001,Clothing,45.51
P0002,Groceries,29.74
P0003,Furniture,41.48
P0004,Groceries,49.74
P0005,Electronics,54.67
P0006,Electronics,45.78
P0007,Clothing,64.09
P0008,Groceries,71.61
P0009,Furniture,59.12
P0010,Electronics,28.97
P0011,Clothing,43.29
P0012,Clothing,80.58
P0013,Furniture,57.87
P0014,Groceries,25.6
P0015,Groceries,69.96
P0016,Clothing,97.04
P0017,Groceries,17.21
P0018,Furniture,14.18
P0019,Groceries,72.94
P0020,Groceries,40.84
P0001,Furniture,25.25
P0002,Furniture,30.17
P0003,Electronics,83.77
P0004,Electronics,54.63
P0005,Groceries,26.76
P0006,Toys,87.43
P0007,Furniture,88.19
P0008,Groceries,10.16
P0009,Electronics,99.12
P0010,Electronics,27.45
P0011,Toys,65.41
P0012,Clothing,76.35
P0013,Electronics,18.7
P0014,Electronics,66.89
P0015,Groceries,68.13
P0016,Groceries,13.45
P0017,Toys,84.65
P0018,Electronics,25.78
P0019,Toys,79.77
P0020,Clothing,24.49
P0001,Furniture,10.38
P0002,Toys,86.85
P0003,Groceries,53.62
P0004,Toys,44.37
P0005,Furniture,83.53
P0006,Furniture,83.21
P0007,Electronics,52.97
P0008,Groceries,15.38
P0009,Toys,41.4
P0010,Clothing,95.73
P0011,Toys,96.28
P0012,Toys,92.59
P0013,Clothing,24.31
P0014,Clothing,68.22
P0015,Groceries,22.81
P0016,Groceries,60.82
P0017,Electronics,96.11
P0018,Electronics,75.17
P0019,Electronics,99.24
P0020,Furniture,78.47
P0001,Groceries,74.03
P0002,Toys,74.73
P0003,Groceries,68.5
P0004,Electronics,78.21
P0005,Groceries,59.99
P0006,Toys,80.58
P0007,Groceries,52.77
P0008,Furniture,69.8
P0009,Groceries,82.2
P0010,Clothing,88.84
P0011,Toys,90.23
P0012,Toys,19.07
P0013,Toys,42.02
P0014,Toys,55.45
P0015,Clothing,48.74
P0016,Furniture,97.17
P0017,Clothing,95.82
P0018,Toys,89.92
P0019,Furniture,12.27
P0020,Furniture,72.3
P0001,Furniture,40.4
P0002,Electronics,82.07
P0003,Toys,84.69
P0004,Toys,56.05
P0005,Furniture,81.84
P0006,Toys,79.38
P0007,Clothing,85.06
P0008,Furniture,13.6
P0009,Toys,27.14
P0010,Groceries,10.73
P0011,Groceries,86.72
P0012,Clothing,64.62
P0013,Toys,38.75
P0014,Toys,76.57
P0015,Groceries,66.12
P0016,Toys,91.41
P0017,Electronics,24.16
P0018,Electronics,91.94
P0019,Electronics,70.36
P0020,Furniture,53.07
P0001,Toys,60.39
P0002,Furniture,60.1
P0003,Clothing,61.72
P0004,Toys,49.71
P0005,Furniture,62.5
P0006,Furniture,29.22
P0007,Furniture,12.25
P0008,Furniture,42.51
P0009,Furniture,80.44
P0010,Toys,90.59
P0011,Electronics,28.1
P0012,Electronics,20.9
P0013,Clothing,42.64
P0014,Furniture,98.4
P0015,Electronics,35.09
P0016,Furniture,26.32
P0017,Clothing,46.35
P0018,Toys,19.81
P0019,Furniture,61.09
P0020,Toys,19.14
P0001,Clothing,12.43
P0002,Clothing,44.14
P0003,Electronics,33.04
P0004,Electronics,32.58
P0005,Groceries,51.25
P0006,Toys,91.48
P0007,Furniture,48.39
P0008,Electronics,21.33
P0009,Clothing,36.12
P0010,Clothing,19.55
P0011,Furniture,67.08
P0012,Furniture,56.24
P0013,Furniture,65.84
P0014,Electronics,31.1
P0015,Toys,30.71
P0016,Electronics,64.07
P0017,Toys,34.59
P0018,Toys,65.1
P0019,Toys,27.73
P0020,Furniture,73.86
P0001,Clothing,13.1
P0002,Groceries,22.82
P0003,Clothing,67.21
P0004,Electronics,40.08
P0005,Electronics,12.56
P0006,Toys,18.96
P0007,Electronics,65.69
P0008,Clothing,53.66
P0009,Groceries,63.96
P0010,Electronics,68.57
P0011,Toys,74.03
P0012,Electronics,74.84
P0013,Electronics,96.16
P0014,Electronics,60.97
P0015,Toys,56.73
P0016,Groceries,30.67
P0017,Electronics,90.16
P0019,Furniture,31.17
P0020,Electronics,40.8
P0001,Clothing,60.43
P0002,Electronics,43.74
P0003,Electronics,59.61
P0004,Electronics,32.05
P0005,Groceries,33.29
P0006,Electronics,19.42
P0007,Clothing,74.95
P0008,Groceries,94.18
P0009,Electronics,42.6
P0010,Toys,34.76
P0011,Electronics,47.9
P0012,Electronics,30.15
P0013,Clothing,26.16
P0014,Groceries,72.34
P0015,Furniture,95.55
P0016,Furniture,34.77
P0017,Clothing,84.07
P0018,Groceries,59.06
P0019,Clothing,88.89
P0020,Furniture,45.26
P0001,Electronics,67.09
